,Population
12508,0.0
12509,14.0
12510,8.0
12511,0.0
12512,8.0
12513,12.0
12514,0.0
12515,14.0
12516,0.0
12517,1.0
12518,0.0
12519,19.0
12520,13.0
12521,0.0
12522,12.0
12523,12.0
12524,0.0
12525,0.0
12526,14.0
12527,12.0
12528,0.0
12529,12.0
12530,0.0
12531,0.0
12532,14.0
12533,0.0
12534,8.0
12535,14.0
12536,3.0
12537,0.0
12538,7.0
12539,0.0
12540,14.0
12541,0.0
12542,14.0
12543,0.0
12544,0.0
12545,20.0
12546,20.0
12547,14.0
12548,0.0
12549,14.0
12550,14.0
12551,14.0
12552,8.0
12553,8.0
12554,0.0
12555,7.0
12556,0.0
12557,14.0
12558,12.0
12559,7.0
12560,0.0
12561,24.0
12562,0.0
12563,12.0
12564,0.0
12565,14.0
12566,12.0
12567,0.0
12568,14.0
12569,0.0
12570,14.0
12571,19.0
12572,0.0
12573,0.0
12574,0.0
12575,7.0
12576,14.0
12577,12.0
12578,23.0
12579,0.0
12580,11.0
12581,14.0
12582,0.0
12583,24.0
12584,0.0
12585,12.0
12586,12.0
12587,0.0
12588,0.0
12589,0.0
12590,0.0
12591,0.0
12592,14.0
12593,7.0
12594,0.0
12595,14.0
12596,14.0
12597,0.0
12598,11.0
12599,24.0
12600,12.0
12601,0.0
12602,0.0
12603,0.0
12604,14.0
12605,0.0
12606,0.0
12607,0.0
12608,0.0
12609,0.0
12610,11.0
12611,0.0
12612,0.0
12613,14.0
12614,0.0
12615,14.0
12616,0.0
12617,0.0
12618,0.0
12619,0.0
12620,14.0
12621,0.0
12622,11.0
12623,9.0
12624,8.0
12625,0.0
12626,8.0
12627,14.0
12628,0.0
12629,0.0
12630,0.0
12631,7.0
12632,7.0
12633,8.0
12634,8.0
12635,0.0
12636,0.0
12637,0.0
12638,24.0
12639,12.0
12640,11.0
12641,14.0
12642,0.0
12643,0.0
12644,7.0
12645,0.0
12646,7.0
12647,12.0
12648,14.0
12649,14.0
12650,0.0
12651,0.0
12652,14.0
12653,3.0
12654,4.0
12655,1.0
12656,19.0
12657,13.0
12658,0.0
12659,24.0
12660,0.0
12661,0.0
12662,11.0
12663,8.0
12664,14.0
12665,8.0
12666,12.0
12667,0.0
12668,14.0
12669,0.0
12670,12.0
12671,14.0
12672,12.0
12673,0.0
12674,7.0
12675,14.0
12676,0.0
12677,0.0
12678,0.0
12679,0.0
12680,15.0
12681,13.0
12682,7.0
12683,0.0
12684,4.0
12685,0.0
12686,13.0
12687,0.0
12688,14.0
12689,8.0
12690,0.0
12691,14.0
12692,0.0
12693,14.0
12694,15.0
12695,8.0
12696,14.0
12697,7.0
12698,13.0
12699,8.0
12700,0.0
12701,7.0
12702,20.0
12703,11.0
12704,11.0
12705,0.0
12706,0.0
12707,12.0
12708,0.0
12709,12.0
12710,0.0
12711,0.0
12712,0.0
12713,0.0
12714,0.0
12715,12.0
12716,7.0
12717,13.0
12718,24.0
12719,3.0
12720,0.0
12721,0.0
12722,0.0
12723,0.0
12724,12.0
12725,7.0
12726,0.0
12727,14.0
12728,0.0
12729,14.0
12730,0.0
12731,0.0
12732,0.0
12733,7.0
12734,17.0
12735,24.0
12736,0.0
12737,4.0
12738,0.0
12739,0.0
12740,12.0
12741,14.0
12742,15.0
12743,0.0
12744,0.0
12745,0.0
12746,0.0
12747,8.0
12748,11.0
12749,13.0
12750,0.0
12751,12.0
12752,0.0
12753,12.0
12754,11.0
12755,14.0
12756,8.0
12757,7.0
12758,0.0
12759,0.0
12760,14.0
12761,0.0
12762,11.0
12763,12.0
12764,7.0
12765,0.0
12766,7.0
12767,0.0
12768,12.0
12769,7.0
12770,14.0
12771,0.0
12772,7.0
12773,12.0
12774,0.0
12775,12.0
12776,0.0
12777,11.0
12778,8.0
12779,0.0
12780,0.0
12781,0.0
12782,14.0
12783,11.0
12784,14.0
12785,7.0
12786,12.0
12787,0.0
12788,8.0
12789,14.0
12790,8.0
12791,8.0
12792,14.0
12793,0.0
12794,14.0
12795,0.0
12796,0.0
12797,12.0
12798,12.0
12799,0.0
12800,0.0
12801,0.0
12802,14.0
12803,12.0
12804,12.0
12805,12.0
12806,0.0
12807,7.0
12808,12.0
12809,20.0
12810,0.0
12811,7.0
12812,0.0
12813,12.0
12814,12.0
12815,8.0
12816,8.0
12817,0.0
12818,12.0
12819,0.0
12820,0.0
12821,4.0
12822,9.0
12823,0.0
12824,12.0
12825,11.0
12826,7.0
12827,14.0
12828,0.0
12829,12.0
12830,0.0
12831,0.0
12832,14.0
12833,17.0
12834,13.0
12835,7.0
12836,0.0
12837,14.0
12838,12.0
12839,0.0
12840,0.0
12841,8.0
12842,12.0
12843,14.0
12844,4.0
12845,7.0
12846,0.0
12847,0.0
12848,7.0
12849,0.0
12850,0.0
12851,0.0
12852,7.0
12853,0.0
12854,8.0
12855,0.0
12856,7.0
12857,0.0
12858,0.0
12859,0.0
12860,11.0
12861,0.0
12862,12.0
12863,11.0
12864,7.0
12865,0.0
12866,11.0
12867,0.0
12868,7.0
12869,8.0
12870,0.0
12871,17.0
12872,14.0
12873,13.0
12874,0.0
12875,12.0
12876,11.0
12877,14.0
12878,0.0
12879,12.0
12880,12.0
12881,14.0
12882,12.0
12883,7.0
12884,0.0
12885,12.0
12886,5.0
12887,12.0
12888,14.0
12889,8.0
12890,0.0
12891,0.0
12892,0.0
12893,7.0
12894,0.0
12895,11.0
12896,7.0
12897,4.0
12898,11.0
12899,0.0
12900,0.0
12901,0.0
12902,18.0
12903,0.0
12904,0.0
12905,0.0
12906,0.0
12907,7.0
12908,24.0
12909,0.0
12910,20.0
12911,12.0
12912,20.0
12913,3.0
12914,0.0
12915,7.0
12916,7.0
12917,0.0
12918,0.0
12919,11.0
12920,0.0
12921,7.0
12922,8.0
12923,4.0
12924,0.0
12925,0.0
12926,24.0
12927,15.0
12928,14.0
12929,0.0
12930,0.0
12931,0.0
12932,24.0
12933,24.0
12934,0.0
12935,12.0
12936,7.0
12937,12.0
12938,0.0
12939,20.0
12940,0.0
12941,13.0
12942,4.0
12943,0.0
12944,0.0
12945,12.0
12946,0.0
12947,8.0
12948,11.0
12949,0.0
12950,1.0
12951,14.0
12952,0.0
12953,13.0
12954,12.0
12955,7.0
12956,0.0
12957,0.0
12958,12.0
12959,12.0
12960,0.0
12961,0.0
12962,0.0
12963,0.0
12964,0.0
12965,11.0
12966,0.0
12967,12.0
12968,0.0
12969,0.0
12970,24.0
12971,12.0
12972,0.0
12973,0.0
12974,12.0
12975,14.0
12976,12.0
12977,14.0
12978,11.0
12979,14.0
12980,0.0
12981,0.0
12982,8.0
12983,8.0
12984,12.0
12985,7.0
12986,0.0
12987,12.0
12988,12.0
12989,0.0
12990,0.0
12991,0.0
12992,12.0
12993,11.0
12994,0.0
12995,9.0
12996,14.0
12997,0.0
12998,20.0
12999,12.0
13000,0.0
13001,0.0
13002,0.0
13003,20.0
13004,0.0
13005,0.0
13006,0.0
13007,12.0
13008,0.0
13009,13.0
13010,0.0
13011,14.0
13012,24.0
13013,12.0
13014,7.0
13015,0.0
13016,0.0
13017,0.0
13018,12.0
13019,11.0
13020,12.0
13021,0.0
13022,0.0
13023,0.0
13024,12.0
13025,14.0
13026,0.0
13027,11.0
13028,0.0
13029,12.0
13030,14.0
13031,14.0
13032,14.0
13033,0.0
13034,0.0
13035,0.0
13036,0.0
13037,0.0
13038,12.0
13039,24.0
13040,0.0
13041,13.0
13042,8.0
13043,0.0
13044,12.0
13045,7.0
13046,8.0
13047,4.0
13048,0.0
13049,0.0
13050,0.0
13051,0.0
13052,14.0
13053,0.0
13054,15.0
13055,0.0
13056,0.0
13057,0.0
13058,0.0
13059,0.0
13060,0.0
13061,0.0
13062,14.0
13063,1.0
13064,7.0
13065,0.0
13066,11.0
13067,7.0
13068,14.0
13069,0.0
13070,0.0
13071,12.0
13072,13.0
13073,0.0
13074,12.0
13075,8.0
13076,0.0
13077,12.0
13078,0.0
13079,0.0
13080,11.0
13081,0.0
13082,7.0
13083,0.0
13084,0.0
13085,12.0
13086,7.0
13087,14.0
13088,0.0
13089,12.0
13090,0.0
13091,0.0
13092,0.0
13093,2.0
13094,14.0
13095,13.0
13096,11.0
13097,8.0
13098,8.0
13099,0.0
13100,14.0
13101,7.0
13102,19.0
13103,15.0
13104,12.0
13105,11.0
13106,0.0
13107,24.0
13108,14.0
13109,12.0
13110,0.0
13111,14.0
13112,0.0
13113,13.0
13114,3.0
13115,0.0
13116,0.0
13117,24.0
13118,7.0
13119,14.0
13120,12.0
13121,0.0
13122,0.0
13123,8.0
13124,19.0
13125,13.0
13126,14.0
13127,12.0
13128,0.0
13129,8.0
13130,8.0
13131,14.0
13132,14.0
13133,0.0
13134,7.0
13135,7.0
13136,14.0
13137,7.0
13138,0.0
13139,0.0
13140,14.0
13141,0.0
13142,8.0
13143,12.0
13144,0.0
13145,0.0
13146,8.0
13147,0.0
13148,20.0
13149,0.0
13150,0.0
13151,4.0
13152,11.0
13153,7.0
13154,8.0
13155,0.0
13156,0.0
13157,14.0
13158,0.0
13159,11.0
13160,14.0
13161,1.0
13162,14.0
13163,0.0
13164,0.0
13165,14.0
13166,0.0
13167,18.0
13168,4.0
13169,0.0
13170,0.0
13171,0.0
13172,0.0
13173,0.0
13174,7.0
13175,0.0
13176,8.0
13177,11.0
13178,7.0
13179,0.0
13180,11.0
13181,0.0
13182,0.0
13183,0.0
13184,15.0
13185,0.0
13186,12.0
13187,1.0
13188,11.0
13189,11.0
13190,14.0
13191,12.0
13192,0.0
13193,0.0
13194,0.0
13195,0.0
13196,20.0
13197,9.0
13198,11.0
13199,8.0
13200,14.0
13201,7.0
13202,14.0
13203,0.0
13204,4.0
13205,0.0
13206,0.0
13207,0.0
13208,0.0
13209,8.0
13210,14.0
13211,12.0
13212,0.0
13213,20.0
13214,0.0
13215,3.0
13216,0.0
13217,12.0
13218,0.0
13219,0.0
13220,0.0
13221,12.0
13222,14.0
13223,24.0
13224,24.0
13225,0.0
13226,12.0
13227,0.0
13228,7.0
13229,0.0
13230,14.0
13231,0.0
13232,4.0
13233,0.0
13234,8.0
13235,7.0
13236,11.0
13237,9.0
13238,14.0
13239,0.0
13240,19.0
13241,0.0
13242,0.0
13243,0.0
13244,0.0
13245,14.0
13246,20.0
13247,0.0
13248,12.0
13249,14.0
13250,14.0
13251,11.0
13252,0.0
13253,8.0
13254,12.0
13255,0.0
13256,0.0
13257,12.0
13258,7.0
13259,7.0
13260,0.0
13261,0.0
13262,12.0
13263,20.0
13264,11.0
13265,0.0
13266,14.0
13267,11.0
13268,0.0
13269,4.0
13270,0.0
13271,0.0
13272,0.0
13273,0.0
13274,14.0
13275,0.0
13276,0.0
13277,11.0
13278,0.0
13279,12.0
13280,0.0
13281,14.0
13282,0.0
13283,0.0
13284,0.0
13285,11.0
13286,0.0
13287,0.0
13288,3.0
13289,11.0
13290,19.0
13291,7.0
13292,11.0
13293,0.0
13294,14.0
13295,0.0
13296,7.0
13297,13.0
13298,0.0
13299,0.0
13300,0.0
13301,8.0
13302,0.0
13303,12.0
13304,0.0
13305,14.0
13306,11.0
13307,14.0
13308,8.0
13309,24.0
13310,12.0
13311,13.0
13312,0.0
13313,12.0
13314,8.0
13315,7.0
13316,14.0
13317,7.0
13318,0.0
13319,11.0
13320,20.0
13321,14.0
13322,8.0
13323,24.0
13324,7.0
13325,0.0
13326,12.0
13327,11.0
13328,14.0
13329,12.0
13330,11.0
13331,12.0
13332,17.0
13333,0.0
13334,0.0
13335,14.0
13336,3.0
13337,12.0
13338,14.0
13339,0.0
13340,13.0
13341,11.0
13342,13.0
13343,0.0
13344,0.0
13345,0.0
13346,7.0
13347,13.0
13348,12.0
13349,4.0
13350,0.0
13351,20.0
13352,11.0
13353,0.0
13354,17.0
13355,0.0
13356,8.0
13357,12.0
13358,12.0
13359,0.0
13360,24.0
13361,0.0
13362,12.0
13363,0.0
13364,8.0
13365,0.0
13366,0.0
13367,7.0
13368,0.0
13369,0.0
13370,6.0
13371,12.0
13372,0.0
13373,0.0
13374,12.0
13375,11.0
13376,0.0
13377,7.0
13378,0.0
13379,0.0
13380,0.0
13381,4.0
13382,7.0
13383,14.0
13384,12.0
13385,14.0
13386,0.0
13387,0.0
13388,14.0
13389,0.0
13390,20.0
13391,0.0
13392,0.0
13393,12.0
13394,7.0
13395,14.0
13396,12.0
13397,11.0
13398,14.0
13399,0.0
13400,0.0
13401,14.0
13402,0.0
13403,12.0
13404,4.0
13405,12.0
13406,12.0
13407,0.0
13408,0.0
13409,0.0
13410,7.0
13411,0.0
13412,0.0
13413,24.0
13414,0.0
13415,12.0
13416,12.0
13417,14.0
13418,8.0
13419,11.0
13420,7.0
13421,11.0
13422,24.0
13423,0.0
13424,0.0
13425,13.0
13426,0.0
13427,7.0
13428,12.0
13429,0.0
13430,0.0
13431,0.0
13432,11.0
13433,0.0
13434,8.0
13435,11.0
13436,12.0
13437,0.0
13438,0.0
13439,8.0
13440,14.0
13441,14.0
13442,14.0
13443,0.0
13444,12.0
13445,0.0
13446,12.0
13447,0.0
13448,0.0
13449,0.0
13450,12.0
13451,12.0
13452,0.0
13453,0.0
13454,0.0
13455,14.0
13456,0.0
13457,4.0
13458,8.0
13459,11.0
13460,0.0
13461,24.0
13462,14.0
13463,14.0
13464,24.0
13465,0.0
13466,0.0
13467,14.0
13468,0.0
13469,14.0
13470,14.0
13471,13.0
13472,8.0
13473,0.0
13474,0.0
13475,0.0
13476,11.0
13477,12.0
13478,14.0
13479,0.0
13480,11.0
13481,0.0
13482,11.0
13483,0.0
13484,11.0
13485,0.0
13486,24.0
13487,12.0
13488,14.0
13489,12.0
13490,11.0
13491,0.0
13492,20.0
13493,4.0
13494,0.0
13495,0.0
13496,7.0
13497,8.0
13498,0.0
13499,0.0
13500,14.0
13501,0.0
13502,4.0
13503,7.0
13504,14.0
13505,14.0
13506,24.0
13507,18.0
13508,12.0
13509,13.0
13510,7.0
13511,0.0
13512,12.0
13513,0.0
13514,0.0
13515,0.0
13516,19.0
13517,11.0
13518,0.0
13519,7.0
13520,12.0
13521,14.0
13522,0.0
13523,0.0
13524,12.0
13525,24.0
13526,0.0
13527,0.0
13528,0.0
13529,0.0
13530,24.0
13531,8.0
13532,14.0
13533,12.0
13534,14.0
13535,0.0
13536,0.0
13537,12.0
13538,11.0
13539,0.0
13540,0.0
13541,0.0
13542,0.0
13543,11.0
13544,14.0
13545,11.0
13546,0.0
13547,12.0
13548,12.0
13549,0.0
13550,14.0
13551,0.0
13552,0.0
13553,0.0
13554,7.0
13555,12.0
13556,8.0
13557,9.0
13558,0.0
13559,12.0
13560,7.0
13561,0.0
13562,0.0
13563,0.0
13564,15.0
13565,0.0
13566,0.0
13567,0.0
13568,1.0
13569,14.0
13570,0.0
13571,7.0
13572,8.0
13573,12.0
13574,0.0
13575,0.0
13576,24.0
13577,0.0
13578,13.0
13579,14.0
13580,14.0
13581,14.0
13582,0.0
13583,11.0
13584,0.0
13585,7.0
13586,8.0
13587,0.0
13588,0.0
13589,17.0
13590,0.0
13591,0.0
13592,8.0
13593,0.0
13594,0.0
13595,11.0
13596,14.0
13597,0.0
13598,0.0
13599,0.0
13600,12.0
13601,0.0
13602,0.0
13603,13.0
13604,14.0
13605,0.0
13606,0.0
13607,14.0
13608,0.0
13609,0.0
13610,7.0
13611,7.0
13612,0.0
13613,14.0
13614,0.0
13615,0.0
13616,0.0
13617,0.0
13618,14.0
13619,14.0
13620,0.0
13621,0.0
13622,0.0
13623,12.0
13624,7.0
13625,0.0
13626,14.0
13627,14.0
13628,14.0
13629,24.0
13630,19.0
13631,14.0
13632,0.0
13633,0.0
13634,12.0
13635,0.0
13636,0.0
13637,14.0
13638,0.0
13639,12.0
13640,11.0
13641,11.0
13642,7.0
13643,0.0
13644,14.0
13645,0.0
13646,0.0
13647,0.0
13648,11.0
13649,14.0
13650,19.0
13651,11.0
13652,0.0
13653,12.0
13654,0.0
13655,12.0
13656,13.0
13657,12.0
13658,0.0
13659,24.0
13660,7.0
13661,0.0
13662,7.0
13663,11.0
13664,14.0
13665,24.0
13666,0.0
13667,0.0
13668,0.0
13669,14.0
13670,0.0
13671,7.0
13672,6.0
13673,0.0
13674,0.0
13675,11.0
13676,0.0
13677,19.0
13678,7.0
13679,0.0
13680,0.0
13681,11.0
13682,0.0
13683,11.0
13684,14.0
13685,0.0
13686,7.0
13687,0.0
13688,0.0
13689,14.0
13690,11.0
13691,0.0
13692,15.0
13693,16.0
13694,14.0
13695,24.0
13696,0.0
13697,0.0
13698,8.0
13699,0.0
13700,7.0
13701,0.0
13702,12.0
13703,7.0
13704,24.0
13705,0.0
13706,0.0
13707,14.0
13708,12.0
13709,0.0
13710,0.0
13711,14.0
13712,8.0
13713,8.0
13714,24.0
13715,7.0
13716,0.0
13717,0.0
13718,24.0
13719,0.0
13720,11.0
13721,11.0
13722,0.0
13723,0.0
13724,8.0
13725,11.0
13726,0.0
13727,0.0
13728,12.0
13729,4.0
13730,12.0
13731,7.0
13732,14.0
13733,12.0
13734,0.0
13735,14.0
13736,0.0
13737,7.0
13738,12.0
13739,0.0
13740,7.0
13741,0.0
13742,0.0
13743,11.0
13744,12.0
13745,7.0
13746,0.0
13747,8.0
13748,21.0
13749,14.0
13750,12.0
13751,11.0
13752,0.0
13753,0.0
13754,7.0
13755,0.0
13756,8.0
13757,14.0
13758,0.0
13759,7.0
13760,0.0
13761,7.0
13762,12.0
13763,0.0
13764,12.0
13765,14.0
13766,0.0
13767,11.0
13768,4.0
13769,24.0
13770,8.0
13771,11.0
13772,14.0
13773,14.0
13774,7.0
13775,7.0
13776,0.0
13777,12.0
13778,0.0
13779,0.0
13780,0.0
13781,0.0
13782,7.0
13783,0.0
13784,0.0
13785,0.0
13786,12.0
13787,14.0
13788,0.0
13789,7.0
13790,0.0
13791,0.0
13792,0.0
13793,0.0
13794,0.0
13795,0.0
13796,14.0
13797,11.0
13798,8.0
13799,0.0
13800,13.0
13801,0.0
13802,0.0
13803,12.0
13804,14.0
13805,11.0
13806,0.0
13807,0.0
13808,20.0
13809,24.0
13810,12.0
13811,0.0
13812,14.0
13813,7.0
13814,12.0
13815,12.0
13816,0.0
13817,12.0
13818,0.0
13819,0.0
13820,0.0
13821,0.0
13822,12.0
13823,14.0
13824,0.0
13825,0.0
13826,0.0
13827,0.0
13828,12.0
13829,7.0
13830,0.0
13831,14.0
13832,0.0
13833,11.0
13834,4.0
13835,11.0
13836,7.0
13837,0.0
13838,11.0
13839,0.0
13840,0.0
13841,14.0
13842,0.0
13843,11.0
13844,12.0
13845,0.0
13846,0.0
13847,14.0
13848,0.0
13849,7.0
13850,14.0
13851,0.0
13852,0.0
13853,0.0
13854,8.0
13855,12.0
13856,24.0
13857,0.0
13858,12.0
13859,0.0
13860,12.0
13861,7.0
13862,8.0
13863,0.0
13864,7.0
13865,24.0
13866,8.0
13867,14.0
13868,0.0
13869,0.0
13870,8.0
13871,7.0
13872,13.0
13873,0.0
13874,7.0
13875,0.0
13876,0.0
13877,11.0
13878,0.0
13879,0.0
13880,8.0
13881,4.0
13882,0.0
13883,12.0
13884,0.0
13885,4.0
13886,11.0
13887,12.0
13888,0.0
13889,14.0
13890,12.0
13891,0.0
13892,0.0
13893,18.0
13894,0.0
13895,0.0
13896,0.0
13897,8.0
13898,12.0
13899,2.0
13900,14.0
13901,0.0
13902,11.0
13903,7.0
13904,13.0
13905,12.0
13906,12.0
13907,0.0
13908,11.0
13909,14.0
13910,0.0
13911,14.0
13912,0.0
13913,12.0
13914,8.0
13915,0.0
13916,12.0
13917,12.0
13918,12.0
13919,0.0
13920,0.0
13921,0.0
13922,0.0
13923,14.0
13924,0.0
13925,12.0
13926,0.0
13927,0.0
13928,11.0
13929,12.0
13930,0.0
13931,0.0
13932,12.0
13933,20.0
13934,14.0
13935,13.0
13936,24.0
13937,0.0
13938,14.0
13939,14.0
13940,0.0
13941,14.0
13942,4.0
13943,14.0
13944,4.0
13945,0.0
13946,0.0
13947,0.0
13948,12.0
13949,0.0
13950,14.0
13951,0.0
13952,12.0
13953,14.0
13954,0.0
13955,8.0
13956,0.0
13957,0.0
13958,0.0
13959,12.0
13960,0.0
13961,0.0
13962,0.0
13963,11.0
13964,0.0
13965,7.0
13966,0.0
13967,4.0
13968,8.0
13969,12.0
13970,12.0
13971,7.0
13972,0.0
13973,20.0
13974,14.0
13975,9.0
13976,0.0
13977,11.0
13978,14.0
13979,17.0
13980,14.0
13981,0.0
13982,0.0
13983,8.0
13984,0.0
13985,14.0
13986,0.0
13987,0.0
13988,0.0
13989,0.0
13990,0.0
13991,0.0
13992,12.0
13993,11.0
13994,14.0
13995,0.0
13996,0.0
13997,14.0
13998,12.0
13999,0.0
14000,7.0
14001,13.0
14002,0.0
14003,8.0
14004,14.0
14005,24.0
14006,0.0
14007,0.0
14008,12.0
14009,12.0
14010,0.0
14011,0.0
14012,14.0
14013,12.0
14014,20.0
14015,19.0
14016,11.0
14017,0.0
14018,14.0
14019,7.0
14020,8.0
14021,0.0
14022,0.0
14023,12.0
14024,0.0
14025,4.0
14026,12.0
14027,12.0
14028,0.0
14029,8.0
14030,0.0
14031,14.0
14032,0.0
14033,24.0
14034,8.0
14035,14.0
14036,0.0
14037,0.0
14038,0.0
14039,0.0
14040,0.0
14041,12.0
14042,0.0
14043,12.0
14044,0.0
14045,11.0
14046,0.0
14047,0.0
14048,0.0
14049,0.0
14050,0.0
14051,0.0
14052,14.0
14053,14.0
14054,14.0
14055,0.0
14056,0.0
14057,5.0
14058,0.0
14059,14.0
14060,7.0
14061,11.0
14062,0.0
14063,7.0
14064,0.0
14065,0.0
14066,4.0
14067,0.0
14068,14.0
14069,8.0
14070,0.0
14071,11.0
14072,0.0
14073,0.0
14074,0.0
14075,12.0
14076,11.0
14077,12.0
14078,0.0
14079,0.0
14080,14.0
14081,12.0
14082,14.0
14083,0.0
14084,6.0
14085,12.0
14086,0.0
14087,0.0
14088,11.0
14089,12.0
14090,0.0
14091,12.0
14092,8.0
14093,0.0
14094,0.0
14095,0.0
14096,11.0
14097,4.0
14098,8.0
14099,12.0
14100,14.0
14101,14.0
14102,0.0
14103,0.0
14104,11.0
14105,14.0
14106,0.0
14107,0.0
14108,0.0
14109,14.0
14110,12.0
14111,0.0
14112,11.0
14113,0.0
14114,0.0
14115,0.0
14116,12.0
14117,20.0
14118,0.0
14119,0.0
14120,0.0
14121,12.0
14122,0.0
14123,14.0
14124,0.0
14125,0.0
14126,0.0
14127,14.0
14128,12.0
14129,0.0
14130,0.0
14131,11.0
14132,0.0
14133,11.0
14134,24.0
14135,8.0
14136,0.0
14137,0.0
14138,13.0
14139,8.0
14140,0.0
14141,7.0
14142,7.0
14143,7.0
14144,14.0
14145,14.0
14146,0.0
14147,0.0
14148,8.0
14149,0.0
14150,0.0
14151,2.0
14152,12.0
14153,0.0
14154,20.0
14155,0.0
14156,7.0
14157,0.0
14158,7.0
14159,0.0
14160,8.0
14161,20.0
14162,0.0
14163,0.0
14164,11.0
14165,7.0
14166,14.0
14167,14.0
14168,14.0
14169,0.0
14170,13.0
14171,0.0
14172,0.0
14173,0.0
14174,4.0
14175,0.0
14176,8.0
14177,0.0
14178,24.0
14179,0.0
14180,0.0
14181,12.0
14182,7.0
14183,0.0
14184,0.0
14185,0.0
14186,12.0
14187,0.0
14188,7.0
14189,0.0
14190,0.0
14191,0.0
14192,0.0
14193,12.0
14194,8.0
14195,0.0
14196,9.0
14197,12.0
14198,19.0
14199,8.0
14200,12.0
14201,14.0
14202,0.0
14203,0.0
14204,11.0
14205,0.0
14206,0.0
14207,11.0
14208,0.0
14209,11.0
14210,14.0
14211,0.0
14212,0.0
14213,0.0
14214,11.0
14215,12.0
14216,0.0
14217,12.0
14218,0.0
14219,12.0
14220,0.0
14221,12.0
14222,8.0
14223,14.0
14224,0.0
14225,0.0
14226,12.0
14227,0.0
14228,11.0
14229,7.0
14230,0.0
14231,8.0
14232,0.0
14233,7.0
14234,0.0
14235,0.0
14236,0.0
14237,0.0
14238,11.0
14239,0.0
14240,19.0
14241,12.0
14242,0.0
14243,14.0
14244,0.0
14245,0.0
14246,0.0
14247,0.0
14248,0.0
14249,12.0
14250,14.0
14251,12.0
14252,12.0
14253,0.0
14254,24.0
14255,0.0
14256,0.0
14257,0.0
14258,8.0
14259,13.0
14260,0.0
14261,14.0
14262,8.0
14263,12.0
14264,0.0
14265,8.0
14266,12.0
14267,0.0
14268,24.0
14269,0.0
14270,7.0
14271,0.0
14272,0.0
14273,0.0
14274,0.0
14275,12.0
14276,4.0
14277,0.0
14278,8.0
14279,0.0
14280,11.0
14281,11.0
14282,0.0
14283,13.0
14284,11.0
14285,7.0
14286,0.0
14287,12.0
14288,0.0
14289,8.0
14290,0.0
14291,12.0
14292,11.0
14293,0.0
14294,0.0
14295,1.0
14296,0.0
14297,9.0
14298,14.0
14299,12.0
14300,13.0
14301,8.0
14302,14.0
14303,12.0
14304,0.0
14305,0.0
14306,0.0
14307,14.0
14308,0.0
14309,0.0
14310,21.0
14311,24.0
14312,12.0
14313,0.0
14314,14.0
14315,14.0
14316,11.0
14317,14.0
14318,1.0
14319,0.0
14320,14.0
14321,19.0
14322,14.0
14323,0.0
14324,0.0
14325,7.0
14326,13.0
14327,0.0
14328,0.0
14329,0.0
14330,0.0
14331,11.0
14332,7.0
14333,14.0
14334,0.0
14335,0.0
14336,0.0
14337,0.0
14338,12.0
14339,12.0
14340,0.0
14341,8.0
14342,0.0
14343,0.0
14344,13.0
14345,2.0
14346,12.0
14347,20.0
14348,14.0
14349,0.0
14350,14.0
14351,12.0
14352,0.0
14353,0.0
14354,12.0
14355,8.0
14356,14.0
14357,0.0
14358,0.0
14359,12.0
14360,0.0
14361,0.0
14362,11.0
14363,24.0
14364,14.0
14365,12.0
14366,12.0
14367,7.0
14368,12.0
14369,0.0
14370,12.0
14371,8.0
14372,12.0
14373,0.0
14374,12.0
14375,0.0
14376,0.0
14377,0.0
14378,0.0
14379,14.0
14380,0.0
14381,0.0
14382,24.0
14383,24.0
14384,8.0
14385,13.0
14386,8.0
14387,14.0
14388,0.0
14389,12.0
14390,0.0
14391,7.0
14392,12.0
14393,0.0
14394,14.0
14395,15.0
14396,12.0
14397,0.0
14398,0.0
14399,0.0
14400,0.0
14401,0.0
14402,14.0
14403,0.0
14404,11.0
14405,0.0
14406,0.0
14407,12.0
14408,11.0
14409,7.0
14410,0.0
14411,8.0
14412,0.0
14413,7.0
14414,0.0
14415,0.0
14416,12.0
14417,0.0
14418,0.0
14419,0.0
14420,0.0
14421,7.0
14422,7.0
14423,14.0
14424,14.0
14425,0.0
14426,0.0
14427,8.0
14428,19.0
14429,0.0
14430,18.0
14431,14.0
14432,24.0
14433,12.0
14434,8.0
14435,12.0
14436,0.0
14437,0.0
14438,0.0
14439,11.0
14440,0.0
14441,12.0
14442,0.0
14443,14.0
14444,12.0
14445,0.0
14446,0.0
14447,7.0
14448,0.0
14449,12.0
14450,13.0
14451,14.0
14452,12.0
14453,24.0
14454,7.0
14455,14.0
14456,14.0
14457,0.0
14458,0.0
14459,8.0
14460,0.0
14461,13.0
14462,14.0
14463,12.0
14464,12.0
14465,0.0
14466,4.0
14467,13.0
14468,12.0
14469,0.0
14470,12.0
14471,0.0
14472,0.0
14473,13.0
14474,0.0
14475,14.0
14476,0.0
14477,8.0
14478,0.0
14479,14.0
14480,8.0
14481,14.0
14482,0.0
14483,0.0
14484,8.0
14485,0.0
14486,0.0
14487,4.0
14488,0.0
14489,0.0
14490,14.0
14491,0.0
14492,12.0
14493,0.0
14494,0.0
14495,0.0
14496,0.0
14497,11.0
14498,8.0
14499,0.0
14500,12.0
14501,0.0
14502,8.0
14503,12.0
14504,14.0
14505,0.0
14506,12.0
