,Population
9541,2.0
9542,0.0
9543,11.0
9544,12.0
9545,7.0
9546,19.0
9547,0.0
9548,19.0
9549,7.0
9550,12.0
9551,12.0
9552,0.0
9553,8.0
9554,0.0
9555,8.0
9556,12.0
9557,7.0
9558,11.0
9559,8.0
9560,0.0
9561,12.0
9562,7.0
9563,0.0
9564,15.0
9565,24.0
9566,0.0
9567,7.0
9568,0.0
9569,23.0
9570,0.0
9571,14.0
9572,7.0
9573,0.0
9574,0.0
9575,0.0
9576,7.0
9577,0.0
9578,12.0
9579,4.0
9580,0.0
9581,23.0
9582,20.0
9583,14.0
9584,2.0
9585,0.0
9586,11.0
9587,12.0
9588,12.0
9589,7.0
9590,14.0
9591,0.0
9592,12.0
9593,13.0
9594,14.0
9595,7.0
9596,8.0
9597,12.0
9598,12.0
9599,12.0
9600,7.0
9601,13.0
9602,0.0
9603,0.0
9604,0.0
9605,12.0
9606,8.0
9607,18.0
9608,7.0
9609,0.0
9610,7.0
9611,0.0
9612,14.0
9613,7.0
9614,11.0
9615,7.0
9616,12.0
9617,12.0
9618,0.0
9619,8.0
9620,8.0
9621,11.0
9622,12.0
9623,8.0
9624,7.0
9625,4.0
9626,12.0
9627,23.0
9628,8.0
9629,12.0
9630,14.0
9631,14.0
9632,0.0
9633,2.0
9634,12.0
9635,7.0
9636,7.0
9637,8.0
9638,0.0
9639,0.0
9640,12.0
9641,0.0
9642,0.0
9643,12.0
9644,14.0
9645,7.0
9646,0.0
9647,0.0
9648,0.0
9649,11.0
9650,0.0
9651,14.0
9652,0.0
9653,0.0
9654,0.0
9655,8.0
9656,4.0
9657,0.0
9658,8.0
9659,7.0
9660,8.0
9661,0.0
9662,0.0
9663,7.0
9664,0.0
9665,3.0
9666,8.0
9667,14.0
9668,19.0
9669,9.0
9670,14.0
9671,0.0
9672,11.0
9673,12.0
9674,13.0
9675,0.0
9676,12.0
9677,11.0
9678,0.0
9679,8.0
9680,7.0
9681,0.0
9682,8.0
9683,7.0
9684,7.0
9685,0.0
9686,0.0
9687,0.0
9688,2.0
9689,0.0
9690,0.0
9691,14.0
9692,12.0
9693,12.0
9694,12.0
9695,0.0
9696,0.0
9697,11.0
9698,8.0
9699,4.0
9700,17.0
9701,0.0
9702,7.0
9703,11.0
9704,0.0
9705,13.0
9706,0.0
9707,7.0
9708,7.0
9709,0.0
9710,7.0
9711,0.0
9712,8.0
9713,0.0
9714,0.0
9715,0.0
9716,14.0
9717,0.0
9718,1.0
9719,7.0
9720,7.0
9721,2.0
9722,0.0
9723,8.0
9724,7.0
9725,7.0
9726,7.0
9727,0.0
9728,0.0
9729,0.0
9730,0.0
9731,14.0
9732,0.0
9733,3.0
9734,11.0
9735,13.0
9736,0.0
9737,0.0
9738,11.0
9739,0.0
9740,11.0
9741,12.0
9742,14.0
9743,0.0
9744,20.0
9745,11.0
9746,0.0
9747,8.0
9748,24.0
9749,0.0
9750,0.0
9751,0.0
9752,3.0
9753,0.0
9754,7.0
9755,0.0
9756,2.0
9757,7.0
9758,0.0
9759,8.0
9760,0.0
9761,0.0
9762,0.0
9763,11.0
9764,8.0
9765,3.0
9766,0.0
9767,12.0
9768,0.0
9769,8.0
9770,0.0
9771,12.0
9772,14.0
9773,12.0
9774,14.0
9775,0.0
9776,0.0
9777,12.0
9778,2.0
9779,8.0
9780,0.0
9781,14.0
9782,0.0
9783,13.0
9784,8.0
9785,11.0
9786,11.0
9787,24.0
9788,20.0
9789,12.0
9790,0.0
9791,11.0
9792,0.0
9793,0.0
9794,7.0
9795,0.0
9796,0.0
9797,14.0
9798,7.0
9799,0.0
9800,14.0
9801,0.0
9802,0.0
9803,12.0
9804,14.0
9805,24.0
9806,9.0
9807,15.0
9808,12.0
9809,11.0
9810,0.0
9811,21.0
9812,7.0
9813,20.0
9814,7.0
9815,12.0
9816,0.0
9817,12.0
9818,12.0
9819,0.0
9820,1.0
9821,0.0
9822,7.0
9823,0.0
9824,14.0
9825,14.0
9826,14.0
9827,0.0
9828,0.0
9829,0.0
9830,11.0
9831,0.0
9832,8.0
9833,7.0
9834,0.0
9835,0.0
9836,0.0
9837,11.0
9838,0.0
9839,0.0
9840,0.0
9841,14.0
9842,0.0
9843,0.0
9844,12.0
9845,12.0
9846,20.0
9847,11.0
9848,24.0
9849,18.0
9850,14.0
9851,14.0
9852,7.0
9853,0.0
9854,7.0
9855,14.0
9856,0.0
9857,12.0
9858,0.0
9859,8.0
9860,7.0
9861,14.0
9862,0.0
9863,8.0
9864,11.0
9865,0.0
9866,14.0
9867,0.0
9868,0.0
9869,7.0
9870,12.0
9871,6.0
9872,0.0
9873,12.0
9874,14.0
9875,13.0
9876,8.0
9877,7.0
9878,0.0
9879,0.0
9880,24.0
9881,0.0
9882,4.0
9883,13.0
9884,0.0
9885,7.0
9886,0.0
9887,24.0
9888,0.0
9889,0.0
9890,4.0
9891,11.0
9892,0.0
9893,8.0
9894,0.0
9895,7.0
9896,0.0
9897,0.0
9898,8.0
9899,0.0
9900,14.0
9901,0.0
9902,7.0
9903,0.0
9904,8.0
9905,12.0
9906,0.0
9907,0.0
9908,13.0
9909,11.0
9910,7.0
9911,7.0
9912,0.0
9913,0.0
9914,15.0
9915,7.0
9916,0.0
9917,8.0
9918,19.0
9919,12.0
9920,11.0
9921,8.0
9922,12.0
9923,0.0
9924,0.0
9925,8.0
9926,14.0
9927,7.0
9928,12.0
9929,11.0
9930,0.0
9931,13.0
9932,7.0
9933,14.0
9934,12.0
9935,7.0
9936,0.0
9937,0.0
9938,12.0
9939,0.0
9940,0.0
9941,7.0
9942,7.0
9943,0.0
9944,3.0
9945,11.0
9946,8.0
9947,0.0
9948,0.0
9949,0.0
9950,7.0
9951,14.0
9952,7.0
9953,0.0
9954,0.0
9955,0.0
9956,14.0
9957,7.0
9958,11.0
9959,24.0
9960,0.0
9961,0.0
9962,7.0
9963,24.0
9964,12.0
9965,12.0
9966,12.0
9967,0.0
9968,0.0
9969,7.0
9970,7.0
9971,7.0
9972,19.0
9973,14.0
9974,0.0
9975,0.0
9976,8.0
9977,0.0
9978,12.0
9979,11.0
9980,7.0
9981,12.0
9982,0.0
9983,0.0
9984,7.0
9985,0.0
9986,0.0
9987,0.0
9988,12.0
9989,14.0
9990,11.0
9991,7.0
9992,0.0
9993,0.0
9994,16.0
9995,14.0
9996,7.0
9997,7.0
9998,0.0
9999,20.0
10000,12.0
10001,0.0
10002,24.0
10003,0.0
10004,0.0
10005,0.0
10006,14.0
10007,0.0
10008,12.0
10009,0.0
10010,15.0
10011,8.0
10012,0.0
10013,0.0
10014,7.0
10015,8.0
10016,17.0
10017,0.0
10018,0.0
10019,11.0
10020,12.0
10021,12.0
10022,7.0
10023,0.0
10024,0.0
10025,12.0
10026,0.0
10027,11.0
10028,11.0
10029,0.0
10030,14.0
10031,6.0
10032,8.0
10033,12.0
10034,14.0
10035,8.0
10036,0.0
10037,8.0
10038,0.0
10039,0.0
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,3.0
10045,0.0
10046,24.0
10047,2.0
10048,14.0
10049,0.0
10050,14.0
10051,0.0
10052,14.0
10053,11.0
10054,8.0
10055,0.0
10056,14.0
10057,12.0
10058,0.0
10059,14.0
10060,24.0
10061,12.0
10062,15.0
10063,7.0
10064,12.0
10065,0.0
10066,7.0
10067,0.0
10068,12.0
10069,0.0
10070,1.0
10071,7.0
10072,8.0
10073,4.0
10074,7.0
10075,0.0
10076,7.0
10077,11.0
10078,24.0
10079,7.0
10080,19.0
10081,7.0
10082,12.0
10083,0.0
10084,11.0
10085,0.0
10086,0.0
10087,9.0
10088,11.0
10089,0.0
10090,13.0
10091,14.0
10092,14.0
10093,14.0
10094,0.0
10095,12.0
10096,12.0
10097,0.0
10098,12.0
10099,13.0
10100,7.0
10101,7.0
10102,0.0
10103,7.0
10104,0.0
10105,7.0
10106,19.0
10107,8.0
10108,0.0
10109,7.0
10110,24.0
10111,0.0
10112,8.0
10113,4.0
10114,11.0
10115,8.0
10116,12.0
10117,12.0
10118,7.0
10119,11.0
10120,7.0
10121,12.0
10122,12.0
10123,0.0
10124,0.0
10125,8.0
10126,0.0
10127,7.0
10128,14.0
10129,7.0
10130,24.0
10131,0.0
10132,7.0
10133,4.0
10134,0.0
10135,7.0
10136,9.0
10137,12.0
10138,8.0
10139,0.0
10140,7.0
10141,0.0
10142,12.0
10143,19.0
10144,7.0
10145,8.0
10146,12.0
10147,0.0
10148,0.0
10149,0.0
10150,12.0
10151,12.0
10152,8.0
10153,3.0
10154,14.0
10155,11.0
10156,12.0
10157,24.0
10158,13.0
10159,8.0
10160,12.0
10161,7.0
10162,12.0
10163,7.0
10164,12.0
10165,12.0
10166,12.0
10167,0.0
10168,0.0
10169,14.0
10170,24.0
10171,0.0
10172,11.0
10173,0.0
10174,8.0
10175,11.0
10176,17.0
10177,12.0
10178,14.0
10179,7.0
10180,0.0
10181,8.0
10182,14.0
10183,8.0
10184,14.0
10185,8.0
10186,0.0
10187,0.0
10188,8.0
10189,20.0
10190,4.0
10191,0.0
10192,3.0
10193,0.0
10194,12.0
10195,24.0
10196,0.0
10197,14.0
10198,12.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,14.0
10205,0.0
10206,11.0
10207,0.0
10208,16.0
10209,11.0
10210,7.0
10211,12.0
10212,12.0
10213,7.0
10214,0.0
10215,8.0
10216,12.0
10217,0.0
10218,0.0
10219,12.0
10220,8.0
10221,8.0
10222,7.0
10223,0.0
10224,24.0
10225,12.0
10226,13.0
10227,0.0
10228,14.0
10229,8.0
10230,0.0
10231,12.0
10232,8.0
10233,0.0
10234,0.0
10235,0.0
10236,8.0
10237,11.0
10238,3.0
10239,0.0
10240,13.0
10241,0.0
10242,24.0
10243,8.0
10244,7.0
10245,0.0
10246,9.0
10247,14.0
10248,0.0
10249,8.0
10250,0.0
10251,12.0
10252,11.0
10253,13.0
10254,7.0
10255,24.0
10256,0.0
10257,14.0
10258,14.0
10259,0.0
10260,0.0
10261,24.0
10262,4.0
10263,8.0
10264,8.0
10265,15.0
10266,3.0
10267,11.0
10268,3.0
10269,24.0
10270,0.0
10271,13.0
10272,17.0
10273,4.0
10274,0.0
10275,20.0
10276,0.0
10277,14.0
10278,8.0
10279,14.0
10280,4.0
10281,18.0
10282,8.0
10283,0.0
10284,0.0
10285,14.0
10286,0.0
10287,0.0
10288,0.0
10289,0.0
10290,0.0
10291,12.0
10292,4.0
10293,19.0
10294,8.0
10295,8.0
10296,19.0
10297,0.0
10298,24.0
10299,14.0
10300,0.0
10301,0.0
10302,8.0
10303,0.0
10304,8.0
10305,0.0
10306,11.0
10307,0.0
10308,4.0
10309,0.0
10310,12.0
10311,0.0
10312,19.0
10313,8.0
10314,12.0
10315,12.0
10316,0.0
10317,0.0
10318,19.0
10319,0.0
10320,11.0
10321,19.0
10322,14.0
10323,0.0
10324,12.0
10325,12.0
10326,7.0
10327,14.0
10328,24.0
10329,0.0
10330,7.0
10331,0.0
10332,11.0
10333,24.0
10334,0.0
10335,0.0
10336,0.0
10337,0.0
10338,4.0
10339,0.0
10340,12.0
10341,0.0
10342,0.0
10343,6.0
10344,7.0
10345,14.0
10346,11.0
10347,0.0
10348,17.0
10349,7.0
10350,24.0
10351,11.0
10352,14.0
10353,0.0
10354,0.0
10355,14.0
10356,0.0
10357,12.0
10358,0.0
10359,8.0
10360,7.0
10361,0.0
10362,0.0
10363,0.0
10364,8.0
10365,0.0
10366,8.0
10367,12.0
10368,7.0
10369,0.0
10370,7.0
10371,11.0
10372,0.0
10373,12.0
10374,7.0
10375,19.0
10376,0.0
10377,19.0
10378,13.0
10379,7.0
10380,0.0
10381,23.0
10382,0.0
10383,0.0
10384,24.0
10385,0.0
10386,0.0
10387,0.0
10388,0.0
10389,0.0
10390,18.0
10391,14.0
10392,14.0
10393,0.0
10394,0.0
10395,4.0
10396,0.0
10397,12.0
10398,11.0
10399,20.0
10400,24.0
10401,18.0
10402,0.0
10403,7.0
10404,8.0
10405,24.0
10406,0.0
10407,8.0
10408,7.0
10409,12.0
10410,0.0
10411,0.0
10412,14.0
10413,12.0
10414,11.0
10415,8.0
10416,14.0
10417,13.0
10418,12.0
10419,12.0
10420,20.0
10421,2.0
10422,0.0
10423,0.0
10424,12.0
10425,7.0
10426,0.0
10427,12.0
10428,0.0
10429,8.0
10430,15.0
10431,13.0
10432,0.0
10433,2.0
10434,0.0
10435,12.0
10436,13.0
10437,14.0
10438,8.0
10439,8.0
10440,8.0
10441,20.0
10442,0.0
10443,7.0
10444,13.0
10445,14.0
10446,14.0
10447,8.0
10448,7.0
10449,0.0
10450,20.0
10451,0.0
10452,7.0
10453,0.0
10454,12.0
10455,0.0
10456,0.0
10457,7.0
10458,0.0
10459,0.0
10460,8.0
10461,0.0
10462,7.0
10463,7.0
10464,13.0
10465,0.0
10466,0.0
10467,19.0
10468,14.0
10469,0.0
10470,0.0
10471,12.0
10472,0.0
10473,0.0
10474,0.0
10475,9.0
10476,4.0
10477,0.0
10478,7.0
10479,8.0
10480,0.0
10481,11.0
10482,11.0
10483,0.0
10484,0.0
10485,1.0
10486,2.0
10487,7.0
10488,12.0
10489,7.0
10490,0.0
10491,0.0
10492,14.0
10493,7.0
10494,12.0
10495,11.0
10496,0.0
10497,0.0
10498,20.0
10499,7.0
10500,4.0
10501,7.0
10502,0.0
10503,8.0
10504,7.0
10505,0.0
10506,0.0
10507,8.0
10508,0.0
10509,0.0
10510,8.0
10511,0.0
10512,14.0
10513,0.0
10514,8.0
10515,11.0
10516,7.0
10517,7.0
10518,12.0
10519,9.0
10520,9.0
10521,14.0
10522,0.0
10523,0.0
10524,12.0
10525,1.0
10526,0.0
10527,15.0
10528,12.0
10529,11.0
10530,7.0
10531,8.0
10532,11.0
10533,12.0
10534,7.0
10535,11.0
10536,14.0
10537,7.0
10538,0.0
10539,12.0
10540,11.0
10541,0.0
10542,12.0
10543,14.0
10544,12.0
10545,7.0
10546,7.0
10547,7.0
10548,14.0
10549,12.0
10550,14.0
10551,0.0
10552,0.0
10553,15.0
10554,14.0
10555,7.0
10556,12.0
10557,0.0
10558,0.0
10559,8.0
10560,0.0
10561,8.0
10562,0.0
10563,7.0
10564,11.0
10565,7.0
10566,7.0
10567,14.0
10568,11.0
10569,8.0
10570,0.0
10571,0.0
10572,15.0
10573,0.0
10574,0.0
10575,7.0
10576,11.0
10577,0.0
10578,9.0
10579,4.0
10580,4.0
10581,0.0
10582,11.0
10583,12.0
10584,0.0
10585,0.0
10586,19.0
10587,11.0
10588,12.0
10589,0.0
10590,7.0
10591,8.0
10592,8.0
10593,0.0
10594,0.0
10595,7.0
10596,0.0
10597,11.0
10598,0.0
10599,19.0
10600,0.0
10601,13.0
10602,0.0
10603,13.0
10604,0.0
10605,12.0
10606,12.0
10607,0.0
10608,7.0
10609,12.0
10610,11.0
10611,19.0
10612,11.0
10613,7.0
10614,0.0
10615,0.0
10616,0.0
10617,0.0
10618,18.0
10619,7.0
10620,24.0
10621,8.0
10622,22.0
10623,14.0
10624,7.0
10625,0.0
10626,0.0
10627,14.0
10628,7.0
10629,11.0
10630,8.0
10631,0.0
10632,8.0
10633,0.0
10634,7.0
10635,7.0
10636,7.0
10637,14.0
10638,0.0
10639,14.0
10640,13.0
10641,0.0
10642,8.0
10643,8.0
10644,12.0
10645,11.0
10646,0.0
10647,14.0
10648,0.0
10649,0.0
10650,0.0
10651,0.0
10652,8.0
10653,7.0
10654,0.0
10655,24.0
10656,4.0
10657,12.0
10658,2.0
10659,0.0
10660,0.0
10661,0.0
10662,12.0
10663,12.0
10664,0.0
10665,7.0
10666,0.0
10667,0.0
10668,0.0
10669,12.0
10670,0.0
10671,0.0
10672,11.0
10673,0.0
10674,0.0
10675,12.0
10676,0.0
10677,14.0
10678,12.0
10679,12.0
10680,0.0
10681,0.0
10682,12.0
10683,12.0
10684,0.0
10685,3.0
10686,13.0
10687,12.0
10688,0.0
10689,8.0
10690,12.0
10691,12.0
10692,7.0
10693,0.0
10694,0.0
10695,11.0
10696,0.0
10697,7.0
10698,16.0
10699,12.0
10700,12.0
10701,0.0
10702,8.0
10703,7.0
10704,0.0
10705,0.0
10706,0.0
10707,11.0
10708,0.0
10709,3.0
10710,14.0
10711,12.0
10712,7.0
10713,0.0
10714,7.0
10715,4.0
10716,11.0
10717,0.0
10718,0.0
10719,0.0
10720,14.0
10721,4.0
10722,20.0
10723,0.0
10724,0.0
10725,12.0
10726,7.0
10727,12.0
10728,14.0
10729,8.0
10730,19.0
10731,8.0
10732,13.0
10733,0.0
10734,0.0
10735,14.0
10736,14.0
10737,0.0
10738,14.0
10739,0.0
10740,12.0
10741,8.0
10742,15.0
10743,12.0
10744,4.0
10745,11.0
10746,0.0
10747,0.0
10748,8.0
10749,0.0
10750,7.0
10751,12.0
10752,0.0
10753,0.0
10754,3.0
10755,14.0
10756,14.0
10757,7.0
10758,7.0
10759,12.0
10760,18.0
10761,8.0
10762,24.0
10763,7.0
10764,8.0
10765,14.0
10766,14.0
10767,0.0
10768,0.0
10769,3.0
10770,12.0
10771,11.0
10772,0.0
10773,8.0
10774,12.0
10775,11.0
10776,0.0
10777,0.0
10778,0.0
10779,4.0
10780,15.0
10781,7.0
10782,14.0
10783,0.0
10784,8.0
10785,14.0
10786,7.0
10787,8.0
10788,14.0
10789,14.0
10790,0.0
10791,8.0
10792,0.0
10793,14.0
10794,24.0
10795,7.0
10796,0.0
10797,0.0
10798,0.0
10799,11.0
10800,8.0
10801,8.0
10802,7.0
10803,0.0
10804,12.0
10805,24.0
10806,0.0
10807,0.0
10808,0.0
10809,12.0
10810,8.0
10811,0.0
10812,12.0
10813,7.0
10814,0.0
10815,14.0
10816,14.0
10817,7.0
10818,14.0
10819,7.0
10820,8.0
10821,0.0
10822,4.0
10823,12.0
10824,0.0
10825,9.0
10826,7.0
10827,0.0
10828,0.0
10829,19.0
10830,12.0
10831,12.0
10832,7.0
10833,0.0
10834,7.0
10835,7.0
10836,12.0
10837,12.0
10838,0.0
10839,0.0
10840,19.0
10841,2.0
10842,14.0
10843,12.0
10844,7.0
10845,13.0
10846,7.0
10847,8.0
10848,14.0
10849,7.0
10850,0.0
10851,14.0
10852,0.0
10853,11.0
10854,18.0
10855,0.0
10856,14.0
10857,11.0
10858,0.0
10859,0.0
10860,0.0
10861,14.0
10862,0.0
10863,0.0
10864,7.0
10865,7.0
10866,7.0
10867,4.0
10868,0.0
10869,0.0
10870,7.0
10871,8.0
10872,12.0
10873,12.0
10874,7.0
10875,3.0
10876,1.0
10877,0.0
10878,12.0
10879,12.0
10880,0.0
10881,0.0
10882,0.0
10883,7.0
10884,0.0
10885,0.0
10886,7.0
10887,24.0
10888,0.0
10889,12.0
10890,8.0
10891,19.0
10892,12.0
10893,20.0
10894,14.0
10895,11.0
10896,0.0
10897,13.0
10898,0.0
10899,6.0
10900,7.0
10901,0.0
10902,0.0
10903,14.0
10904,14.0
10905,0.0
10906,12.0
10907,13.0
10908,0.0
10909,0.0
10910,14.0
10911,0.0
10912,12.0
10913,24.0
10914,0.0
10915,14.0
10916,24.0
10917,0.0
10918,6.0
10919,7.0
10920,0.0
10921,24.0
10922,13.0
10923,14.0
10924,0.0
10925,11.0
10926,20.0
10927,11.0
10928,7.0
10929,11.0
10930,0.0
10931,0.0
10932,0.0
10933,0.0
10934,0.0
10935,12.0
10936,7.0
10937,4.0
10938,0.0
10939,8.0
10940,8.0
10941,0.0
10942,8.0
10943,8.0
10944,0.0
10945,0.0
10946,11.0
10947,14.0
10948,0.0
10949,14.0
10950,0.0
10951,12.0
10952,8.0
10953,0.0
10954,0.0
10955,0.0
10956,12.0
10957,9.0
10958,12.0
10959,0.0
10960,11.0
10961,11.0
10962,7.0
10963,7.0
10964,0.0
10965,7.0
10966,14.0
10967,0.0
10968,4.0
10969,8.0
10970,0.0
10971,13.0
10972,0.0
10973,0.0
10974,24.0
10975,0.0
10976,18.0
10977,8.0
10978,7.0
10979,15.0
10980,24.0
10981,7.0
10982,0.0
10983,12.0
10984,0.0
10985,13.0
10986,14.0
10987,12.0
10988,12.0
10989,8.0
10990,0.0
10991,7.0
10992,7.0
10993,8.0
10994,12.0
10995,7.0
10996,12.0
10997,14.0
10998,0.0
10999,0.0
11000,14.0
11001,0.0
11002,24.0
11003,0.0
11004,0.0
11005,8.0
11006,0.0
11007,8.0
11008,0.0
11009,0.0
11010,8.0
11011,14.0
11012,3.0
11013,14.0
11014,18.0
11015,0.0
11016,0.0
11017,0.0
11018,20.0
11019,8.0
11020,11.0
11021,0.0
11022,12.0
11023,0.0
11024,12.0
11025,11.0
11026,8.0
11027,12.0
11028,0.0
11029,14.0
11030,0.0
11031,0.0
11032,11.0
11033,14.0
11034,7.0
11035,14.0
11036,0.0
11037,1.0
11038,0.0
11039,24.0
11040,0.0
11041,12.0
11042,12.0
11043,11.0
11044,12.0
11045,24.0
11046,0.0
11047,0.0
11048,0.0
11049,7.0
11050,14.0
11051,0.0
11052,0.0
11053,0.0
11054,19.0
11055,12.0
11056,0.0
11057,8.0
11058,0.0
11059,0.0
11060,3.0
11061,8.0
11062,12.0
11063,13.0
11064,0.0
11065,12.0
11066,8.0
11067,24.0
11068,0.0
11069,0.0
11070,4.0
11071,0.0
11072,7.0
11073,20.0
11074,12.0
11075,7.0
11076,14.0
11077,12.0
11078,7.0
11079,11.0
11080,12.0
11081,12.0
11082,12.0
11083,11.0
11084,9.0
11085,24.0
11086,0.0
11087,0.0
11088,6.0
11089,0.0
11090,12.0
11091,24.0
11092,14.0
11093,0.0
11094,11.0
11095,0.0
11096,3.0
11097,17.0
11098,0.0
11099,0.0
11100,7.0
11101,14.0
11102,14.0
11103,12.0
11104,7.0
11105,14.0
11106,0.0
11107,0.0
11108,7.0
11109,12.0
11110,0.0
11111,13.0
11112,15.0
11113,11.0
11114,0.0
11115,12.0
11116,11.0
11117,7.0
11118,0.0
11119,0.0
11120,0.0
11121,0.0
11122,12.0
11123,14.0
11124,14.0
11125,7.0
11126,13.0
11127,7.0
11128,7.0
11129,12.0
11130,0.0
11131,12.0
11132,12.0
11133,0.0
11134,7.0
11135,0.0
11136,0.0
11137,0.0
11138,7.0
11139,7.0
11140,0.0
11141,8.0
11142,14.0
11143,11.0
11144,7.0
11145,0.0
11146,0.0
11147,0.0
11148,0.0
11149,2.0
11150,0.0
11151,0.0
11152,0.0
11153,0.0
11154,7.0
11155,0.0
11156,12.0
11157,0.0
11158,0.0
11159,8.0
11160,7.0
11161,0.0
11162,9.0
11163,12.0
11164,24.0
11165,4.0
11166,0.0
11167,8.0
11168,8.0
11169,14.0
11170,8.0
11171,13.0
11172,7.0
11173,8.0
11174,13.0
11175,12.0
11176,0.0
11177,14.0
11178,13.0
11179,13.0
11180,8.0
11181,12.0
11182,8.0
11183,0.0
11184,11.0
11185,13.0
11186,7.0
11187,12.0
11188,0.0
11189,8.0
11190,11.0
11191,0.0
11192,0.0
11193,0.0
11194,0.0
11195,24.0
11196,12.0
11197,8.0
11198,0.0
11199,0.0
11200,0.0
11201,0.0
11202,0.0
11203,7.0
11204,7.0
11205,7.0
11206,0.0
11207,11.0
11208,4.0
11209,0.0
11210,0.0
11211,4.0
11212,12.0
11213,12.0
11214,0.0
11215,20.0
11216,8.0
11217,15.0
11218,4.0
11219,0.0
11220,20.0
11221,24.0
11222,20.0
11223,11.0
11224,11.0
11225,1.0
11226,0.0
11227,0.0
11228,0.0
11229,11.0
11230,8.0
11231,4.0
11232,7.0
11233,0.0
11234,0.0
11235,11.0
11236,0.0
11237,12.0
11238,7.0
11239,14.0
11240,7.0
11241,12.0
11242,13.0
11243,0.0
11244,0.0
11245,13.0
11246,12.0
11247,0.0
11248,24.0
11249,0.0
11250,11.0
11251,0.0
11252,0.0
11253,12.0
11254,0.0
11255,0.0
11256,7.0
11257,14.0
11258,0.0
11259,24.0
11260,12.0
11261,7.0
11262,14.0
11263,0.0
11264,0.0
11265,14.0
11266,19.0
11267,15.0
11268,0.0
11269,8.0
11270,0.0
11271,0.0
11272,0.0
11273,0.0
11274,8.0
11275,7.0
11276,14.0
11277,0.0
11278,15.0
11279,0.0
11280,0.0
11281,0.0
11282,12.0
11283,11.0
11284,0.0
11285,0.0
11286,0.0
11287,7.0
11288,0.0
11289,0.0
11290,11.0
11291,11.0
11292,12.0
11293,0.0
11294,0.0
11295,0.0
11296,14.0
11297,0.0
11298,3.0
11299,7.0
11300,0.0
11301,9.0
11302,12.0
11303,14.0
11304,8.0
11305,12.0
11306,0.0
11307,0.0
11308,0.0
11309,19.0
11310,0.0
11311,20.0
11312,0.0
11313,0.0
11314,7.0
11315,12.0
11316,7.0
11317,4.0
11318,14.0
11319,0.0
11320,7.0
11321,14.0
11322,0.0
11323,0.0
11324,0.0
11325,14.0
11326,14.0
11327,12.0
11328,24.0
11329,11.0
11330,14.0
11331,11.0
11332,0.0
11333,11.0
11334,0.0
11335,0.0
11336,0.0
11337,7.0
11338,12.0
11339,0.0
11340,3.0
11341,0.0
11342,2.0
11343,9.0
11344,8.0
11345,0.0
11346,12.0
11347,0.0
11348,0.0
11349,0.0
11350,3.0
11351,7.0
11352,0.0
11353,24.0
11354,13.0
11355,7.0
11356,7.0
11357,0.0
11358,0.0
11359,7.0
11360,0.0
11361,0.0
11362,13.0
11363,12.0
11364,14.0
11365,7.0
11366,4.0
11367,12.0
11368,11.0
11369,15.0
11370,7.0
11371,7.0
11372,11.0
11373,0.0
11374,0.0
11375,12.0
11376,0.0
11377,0.0
11378,11.0
11379,9.0
11380,0.0
11381,14.0
11382,17.0
11383,14.0
11384,12.0
11385,11.0
11386,12.0
11387,0.0
11388,12.0
11389,0.0
11390,0.0
11391,0.0
11392,0.0
11393,0.0
11394,8.0
11395,14.0
11396,23.0
11397,0.0
11398,0.0
11399,0.0
11400,11.0
11401,0.0
11402,11.0
11403,13.0
11404,11.0
11405,0.0
11406,4.0
11407,24.0
11408,13.0
11409,6.0
11410,24.0
11411,12.0
11412,7.0
11413,7.0
11414,12.0
11415,12.0
11416,12.0
11417,13.0
11418,0.0
11419,11.0
11420,8.0
11421,12.0
11422,8.0
11423,1.0
11424,7.0
11425,0.0
11426,0.0
11427,11.0
11428,4.0
11429,7.0
11430,0.0
11431,7.0
11432,7.0
11433,0.0
11434,14.0
11435,12.0
11436,1.0
11437,2.0
11438,16.0
11439,0.0
11440,0.0
11441,7.0
11442,0.0
11443,7.0
11444,14.0
11445,0.0
11446,15.0
11447,0.0
11448,0.0
11449,0.0
11450,0.0
11451,7.0
11452,0.0
11453,0.0
11454,12.0
11455,8.0
11456,4.0
11457,0.0
11458,7.0
11459,8.0
11460,12.0
11461,8.0
11462,8.0
11463,0.0
11464,4.0
11465,13.0
11466,0.0
11467,7.0
11468,11.0
11469,0.0
11470,15.0
11471,0.0
11472,24.0
11473,0.0
11474,7.0
11475,5.0
11476,8.0
11477,0.0
11478,0.0
11479,12.0
11480,11.0
11481,0.0
11482,0.0
11483,0.0
11484,0.0
11485,7.0
11486,12.0
11487,14.0
11488,24.0
11489,6.0
11490,8.0
11491,0.0
11492,0.0
11493,0.0
11494,4.0
11495,8.0
11496,0.0
11497,0.0
11498,11.0
11499,12.0
11500,0.0
11501,14.0
11502,0.0
11503,8.0
11504,18.0
11505,24.0
11506,7.0
11507,14.0
11508,0.0
11509,11.0
11510,0.0
11511,0.0
11512,12.0
11513,13.0
11514,17.0
11515,14.0
11516,0.0
11517,0.0
11518,12.0
11519,12.0
11520,7.0
11521,12.0
11522,0.0
11523,11.0
11524,8.0
11525,0.0
11526,9.0
11527,0.0
11528,0.0
11529,0.0
11530,0.0
11531,0.0
11532,11.0
11533,8.0
11534,0.0
11535,0.0
11536,8.0
11537,0.0
11538,0.0
11539,0.0
