,Population
19236,0.0
19237,11.0
19238,0.0
19239,0.0
19240,8.0
19241,0.0
19242,0.0
19243,14.0
19244,0.0
19245,7.0
19246,24.0
19247,4.0
19248,8.0
19249,7.0
19250,8.0
19251,12.0
19252,0.0
19253,11.0
19254,13.0
19255,7.0
19256,7.0
19257,0.0
19258,0.0
19259,0.0
19260,0.0
19261,0.0
19262,11.0
19263,7.0
19264,24.0
19265,18.0
19266,12.0
19267,12.0
19268,0.0
19269,0.0
19270,12.0
19271,14.0
19272,0.0
19273,0.0
19274,7.0
19275,11.0
19276,0.0
19277,0.0
19278,0.0
19279,0.0
19280,11.0
19281,12.0
19282,0.0
19283,8.0
19284,0.0
19285,0.0
19286,0.0
19287,7.0
19288,9.0
19289,4.0
19290,14.0
19291,12.0
19292,11.0
19293,0.0
19294,0.0
19295,8.0
19296,0.0
19297,0.0
19298,12.0
19299,12.0
19300,0.0
19301,0.0
19302,12.0
19303,0.0
19304,0.0
19305,24.0
19306,12.0
19307,14.0
19308,8.0
19309,11.0
19310,11.0
19311,12.0
19312,7.0
19313,0.0
19314,0.0
19315,0.0
19316,0.0
19317,0.0
19318,14.0
19319,14.0
19320,0.0
19321,0.0
19322,4.0
19323,14.0
19324,12.0
19325,12.0
19326,8.0
19327,13.0
19328,0.0
19329,0.0
19330,0.0
19331,7.0
19332,0.0
19333,13.0
19334,11.0
19335,14.0
19336,0.0
19337,0.0
19338,14.0
19339,7.0
19340,11.0
19341,0.0
19342,0.0
19343,13.0
19344,0.0
19345,0.0
19346,11.0
19347,24.0
19348,12.0
19349,0.0
19350,7.0
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,7.0
19356,0.0
19357,7.0
19358,7.0
19359,13.0
19360,15.0
19361,0.0
19362,0.0
19363,0.0
19364,0.0
19365,7.0
19366,0.0
19367,12.0
19368,0.0
19369,11.0
19370,0.0
19371,7.0
19372,13.0
19373,12.0
19374,12.0
19375,24.0
19376,11.0
19377,12.0
19378,0.0
19379,23.0
19380,7.0
19381,12.0
19382,14.0
19383,0.0
19384,0.0
19385,11.0
19386,11.0
19387,0.0
19388,8.0
19389,0.0
19390,14.0
19391,0.0
19392,0.0
19393,14.0
19394,12.0
19395,12.0
19396,14.0
19397,11.0
19398,0.0
19399,0.0
19400,7.0
19401,0.0
19402,0.0
19403,0.0
19404,12.0
19405,15.0
19406,0.0
19407,0.0
19408,14.0
19409,0.0
19410,8.0
19411,0.0
19412,24.0
19413,9.0
19414,0.0
19415,8.0
19416,0.0
19417,0.0
19418,14.0
19419,14.0
19420,0.0
19421,0.0
19422,0.0
19423,0.0
19424,0.0
19425,12.0
19426,12.0
19427,12.0
19428,7.0
19429,0.0
19430,0.0
19431,0.0
19432,12.0
19433,0.0
19434,12.0
19435,9.0
19436,7.0
19437,11.0
19438,18.0
19439,0.0
19440,12.0
19441,23.0
19442,4.0
19443,11.0
19444,14.0
19445,13.0
19446,14.0
19447,12.0
19448,0.0
19449,0.0
19450,0.0
19451,12.0
19452,14.0
19453,0.0
19454,0.0
19455,14.0
19456,4.0
19457,0.0
19458,14.0
19459,13.0
19460,0.0
19461,7.0
19462,12.0
19463,11.0
19464,0.0
19465,13.0
19466,0.0
19467,7.0
19468,14.0
19469,8.0
19470,0.0
19471,0.0
19472,12.0
19473,7.0
19474,14.0
19475,0.0
19476,17.0
19477,14.0
19478,0.0
19479,14.0
19480,23.0
19481,11.0
19482,0.0
19483,0.0
19484,0.0
19485,0.0
19486,0.0
19487,11.0
19488,8.0
19489,0.0
19490,0.0
19491,11.0
19492,24.0
19493,11.0
19494,11.0
19495,0.0
19496,14.0
19497,8.0
19498,14.0
19499,0.0
19500,0.0
19501,0.0
19502,21.0
19503,24.0
19504,12.0
19505,0.0
19506,12.0
19507,0.0
19508,12.0
19509,13.0
19510,0.0
19511,7.0
19512,13.0
19513,12.0
19514,0.0
19515,12.0
19516,0.0
19517,7.0
19518,0.0
19519,7.0
19520,12.0
19521,0.0
19522,14.0
19523,12.0
19524,0.0
19525,7.0
19526,0.0
19527,0.0
19528,0.0
19529,7.0
19530,0.0
19531,11.0
19532,0.0
19533,14.0
19534,8.0
19535,0.0
19536,0.0
19537,12.0
19538,0.0
19539,14.0
19540,7.0
19541,12.0
19542,11.0
19543,0.0
19544,0.0
19545,12.0
19546,8.0
19547,7.0
19548,4.0
19549,12.0
19550,12.0
19551,12.0
19552,14.0
19553,24.0
19554,7.0
19555,0.0
19556,0.0
19557,0.0
19558,12.0
19559,14.0
19560,0.0
19561,0.0
19562,7.0
19563,7.0
19564,7.0
19565,14.0
19566,14.0
19567,12.0
19568,7.0
19569,0.0
19570,11.0
19571,0.0
19572,24.0
19573,0.0
19574,0.0
19575,7.0
19576,0.0
19577,3.0
19578,0.0
19579,0.0
19580,0.0
19581,0.0
19582,12.0
19583,12.0
19584,0.0
19585,0.0
19586,14.0
19587,0.0
19588,0.0
19589,24.0
19590,0.0
19591,0.0
19592,0.0
19593,12.0
19594,14.0
19595,0.0
19596,8.0
19597,0.0
19598,11.0
19599,1.0
19600,12.0
19601,13.0
19602,14.0
19603,7.0
19604,12.0
19605,0.0
19606,7.0
19607,11.0
19608,14.0
19609,0.0
19610,12.0
19611,0.0
19612,0.0
19613,14.0
19614,13.0
19615,0.0
19616,0.0
19617,0.0
19618,0.0
19619,7.0
19620,12.0
19621,12.0
19622,12.0
19623,0.0
19624,0.0
19625,12.0
19626,4.0
19627,7.0
19628,0.0
19629,13.0
19630,4.0
19631,0.0
19632,0.0
19633,0.0
19634,0.0
19635,7.0
19636,0.0
19637,0.0
19638,0.0
19639,7.0
19640,12.0
19641,0.0
19642,12.0
19643,7.0
19644,14.0
19645,11.0
19646,0.0
19647,24.0
19648,12.0
19649,7.0
19650,12.0
19651,12.0
19652,13.0
19653,0.0
19654,12.0
19655,14.0
19656,12.0
19657,0.0
19658,12.0
19659,12.0
19660,11.0
19661,14.0
19662,2.0
19663,0.0
19664,12.0
19665,12.0
19666,11.0
19667,0.0
19668,4.0
19669,13.0
19670,11.0
19671,2.0
19672,4.0
19673,7.0
19674,0.0
19675,0.0
19676,8.0
19677,12.0
19678,12.0
19679,0.0
19680,14.0
19681,14.0
19682,0.0
19683,0.0
19684,12.0
19685,19.0
19686,14.0
19687,0.0
19688,8.0
19689,0.0
19690,1.0
19691,11.0
19692,7.0
19693,0.0
19694,0.0
19695,7.0
19696,0.0
19697,24.0
19698,0.0
19699,8.0
19700,8.0
19701,7.0
19702,0.0
19703,12.0
19704,0.0
19705,20.0
19706,12.0
19707,12.0
19708,12.0
19709,0.0
19710,0.0
19711,0.0
19712,12.0
19713,13.0
19714,14.0
19715,0.0
19716,11.0
19717,2.0
19718,24.0
19719,0.0
19720,12.0
19721,0.0
19722,0.0
19723,24.0
19724,24.0
19725,0.0
19726,0.0
19727,12.0
19728,0.0
19729,7.0
19730,7.0
19731,0.0
19732,0.0
19733,0.0
19734,12.0
19735,2.0
19736,0.0
19737,0.0
19738,2.0
19739,0.0
19740,1.0
19741,14.0
19742,0.0
19743,11.0
19744,0.0
19745,12.0
19746,13.0
19747,0.0
19748,7.0
19749,0.0
19750,13.0
19751,0.0
19752,0.0
19753,8.0
19754,7.0
19755,12.0
19756,12.0
19757,0.0
19758,7.0
19759,11.0
19760,0.0
19761,14.0
19762,12.0
19763,0.0
19764,14.0
19765,9.0
19766,11.0
19767,0.0
19768,0.0
19769,7.0
19770,8.0
19771,7.0
19772,7.0
19773,11.0
19774,14.0
19775,0.0
19776,14.0
19777,4.0
19778,12.0
19779,0.0
19780,4.0
19781,13.0
19782,14.0
19783,0.0
19784,0.0
19785,0.0
19786,11.0
19787,13.0
19788,7.0
19789,0.0
19790,24.0
19791,12.0
19792,18.0
19793,12.0
19794,7.0
19795,13.0
19796,14.0
19797,7.0
19798,12.0
19799,0.0
19800,14.0
19801,0.0
19802,12.0
19803,12.0
19804,0.0
19805,12.0
19806,24.0
19807,0.0
19808,0.0
19809,0.0
19810,12.0
19811,8.0
19812,4.0
19813,12.0
19814,14.0
19815,12.0
19816,11.0
19817,7.0
19818,0.0
19819,14.0
19820,12.0
19821,0.0
19822,4.0
19823,12.0
19824,7.0
19825,11.0
19826,0.0
19827,0.0
19828,0.0
19829,12.0
19830,0.0
19831,11.0
19832,0.0
19833,0.0
19834,14.0
19835,0.0
19836,0.0
19837,12.0
19838,12.0
19839,4.0
19840,0.0
19841,0.0
19842,0.0
19843,12.0
19844,12.0
19845,0.0
19846,8.0
19847,0.0
19848,0.0
19849,0.0
19850,0.0
19851,0.0
19852,0.0
19853,0.0
19854,0.0
19855,0.0
19856,0.0
19857,19.0
19858,7.0
19859,0.0
19860,0.0
19861,0.0
19862,0.0
19863,8.0
19864,12.0
19865,7.0
19866,0.0
19867,8.0
19868,0.0
19869,14.0
19870,12.0
19871,0.0
19872,14.0
19873,12.0
19874,7.0
19875,7.0
19876,0.0
19877,7.0
19878,11.0
19879,0.0
19880,13.0
19881,0.0
19882,12.0
19883,7.0
19884,13.0
19885,7.0
19886,8.0
19887,0.0
19888,16.0
19889,11.0
19890,12.0
19891,11.0
19892,0.0
19893,14.0
19894,11.0
19895,14.0
19896,7.0
19897,0.0
19898,12.0
19899,7.0
19900,12.0
19901,0.0
19902,7.0
19903,0.0
19904,0.0
19905,0.0
19906,12.0
19907,11.0
19908,0.0
19909,0.0
19910,7.0
19911,0.0
19912,0.0
19913,7.0
19914,0.0
19915,24.0
19916,13.0
19917,3.0
19918,0.0
19919,8.0
19920,14.0
19921,14.0
19922,12.0
19923,7.0
19924,0.0
19925,11.0
19926,0.0
19927,0.0
19928,12.0
19929,7.0
19930,13.0
19931,0.0
19932,8.0
19933,0.0
19934,0.0
19935,12.0
19936,0.0
19937,12.0
19938,0.0
19939,0.0
19940,24.0
19941,0.0
19942,0.0
19943,0.0
19944,0.0
19945,12.0
19946,0.0
19947,12.0
19948,0.0
19949,0.0
19950,0.0
19951,0.0
19952,12.0
19953,12.0
19954,8.0
19955,0.0
19956,4.0
19957,0.0
19958,11.0
19959,0.0
19960,12.0
19961,0.0
19962,11.0
19963,12.0
19964,8.0
19965,0.0
19966,11.0
19967,0.0
19968,0.0
19969,14.0
19970,0.0
19971,20.0
19972,12.0
19973,12.0
19974,0.0
19975,24.0
19976,0.0
19977,13.0
19978,0.0
19979,12.0
19980,0.0
19981,12.0
19982,0.0
19983,0.0
19984,11.0
19985,0.0
19986,0.0
19987,0.0
19988,21.0
19989,13.0
19990,12.0
19991,24.0
19992,0.0
19993,12.0
19994,0.0
19995,0.0
19996,7.0
19997,0.0
19998,7.0
19999,13.0
20000,12.0
20001,0.0
20002,0.0
20003,14.0
20004,14.0
20005,8.0
20006,12.0
20007,11.0
20008,8.0
20009,7.0
20010,12.0
20011,0.0
20012,11.0
20013,8.0
20014,7.0
20015,0.0
20016,8.0
20017,13.0
20018,12.0
20019,3.0
20020,14.0
20021,9.0
20022,16.0
20023,24.0
20024,11.0
20025,8.0
20026,11.0
20027,12.0
20028,12.0
20029,7.0
20030,12.0
20031,14.0
20032,0.0
20033,7.0
20034,0.0
20035,0.0
20036,3.0
20037,0.0
20038,0.0
20039,0.0
20040,0.0
20041,0.0
20042,11.0
20043,19.0
20044,0.0
20045,0.0
20046,12.0
20047,12.0
20048,0.0
20049,12.0
20050,0.0
20051,12.0
20052,0.0
20053,11.0
20054,0.0
20055,9.0
20056,24.0
20057,0.0
20058,0.0
20059,14.0
20060,0.0
20061,0.0
20062,0.0
20063,11.0
20064,0.0
20065,0.0
20066,14.0
20067,0.0
20068,0.0
20069,7.0
20070,8.0
20071,0.0
20072,20.0
20073,12.0
20074,12.0
20075,0.0
20076,0.0
20077,0.0
20078,14.0
20079,14.0
20080,14.0
20081,0.0
20082,0.0
20083,12.0
20084,11.0
20085,13.0
20086,13.0
20087,0.0
20088,20.0
20089,7.0
20090,0.0
20091,0.0
20092,12.0
20093,8.0
20094,0.0
20095,0.0
20096,8.0
20097,0.0
20098,0.0
20099,4.0
20100,0.0
20101,0.0
20102,5.0
20103,12.0
20104,0.0
20105,13.0
20106,12.0
20107,14.0
20108,8.0
20109,0.0
20110,12.0
20111,0.0
20112,15.0
20113,0.0
20114,12.0
20115,7.0
20116,0.0
20117,0.0
20118,12.0
20119,0.0
20120,0.0
20121,0.0
20122,14.0
20123,0.0
20124,0.0
20125,12.0
20126,0.0
20127,12.0
20128,24.0
20129,0.0
20130,8.0
20131,0.0
20132,12.0
20133,13.0
20134,12.0
20135,0.0
20136,8.0
20137,12.0
20138,12.0
20139,12.0
20140,1.0
20141,12.0
20142,12.0
20143,0.0
20144,7.0
20145,12.0
20146,0.0
20147,24.0
20148,0.0
20149,21.0
20150,0.0
20151,11.0
20152,7.0
20153,0.0
20154,14.0
20155,7.0
20156,7.0
20157,0.0
20158,14.0
20159,13.0
20160,3.0
20161,12.0
20162,0.0
20163,14.0
20164,0.0
20165,0.0
20166,12.0
20167,4.0
20168,13.0
20169,0.0
20170,11.0
20171,14.0
20172,0.0
20173,0.0
20174,0.0
20175,12.0
20176,12.0
20177,3.0
20178,14.0
20179,24.0
20180,12.0
20181,0.0
20182,0.0
20183,0.0
20184,7.0
20185,0.0
20186,0.0
20187,0.0
20188,14.0
20189,0.0
20190,0.0
20191,11.0
20192,12.0
20193,0.0
20194,0.0
20195,0.0
20196,12.0
20197,4.0
20198,14.0
20199,12.0
20200,0.0
20201,11.0
20202,0.0
20203,4.0
20204,15.0
20205,0.0
20206,11.0
20207,3.0
20208,0.0
20209,0.0
20210,14.0
20211,14.0
20212,0.0
20213,24.0
20214,3.0
20215,0.0
20216,0.0
20217,0.0
20218,0.0
20219,11.0
20220,0.0
20221,0.0
20222,20.0
20223,0.0
20224,7.0
20225,0.0
20226,14.0
20227,0.0
20228,11.0
20229,11.0
20230,0.0
20231,0.0
20232,14.0
20233,0.0
20234,0.0
20235,0.0
20236,0.0
20237,14.0
20238,7.0
20239,0.0
20240,4.0
20241,11.0
20242,14.0
20243,12.0
20244,0.0
20245,18.0
20246,20.0
20247,0.0
20248,0.0
20249,7.0
20250,12.0
20251,12.0
20252,0.0
20253,14.0
20254,14.0
20255,4.0
20256,14.0
20257,0.0
20258,0.0
20259,14.0
20260,24.0
20261,0.0
20262,12.0
20263,0.0
20264,7.0
20265,8.0
20266,12.0
20267,4.0
20268,0.0
20269,0.0
20270,0.0
20271,12.0
20272,0.0
20273,0.0
20274,12.0
20275,0.0
20276,14.0
20277,14.0
20278,12.0
20279,12.0
20280,0.0
20281,0.0
20282,14.0
20283,0.0
20284,0.0
20285,0.0
20286,0.0
20287,0.0
20288,12.0
20289,14.0
20290,0.0
20291,7.0
20292,0.0
20293,12.0
20294,24.0
20295,12.0
20296,12.0
20297,12.0
20298,0.0
20299,0.0
20300,14.0
20301,0.0
20302,0.0
20303,0.0
20304,0.0
20305,11.0
20306,0.0
20307,7.0
20308,12.0
20309,14.0
20310,0.0
20311,0.0
20312,0.0
20313,8.0
20314,12.0
20315,12.0
20316,12.0
20317,12.0
20318,0.0
20319,0.0
20320,12.0
20321,12.0
20322,7.0
20323,0.0
20324,0.0
20325,3.0
20326,0.0
20327,0.0
20328,0.0
20329,8.0
20330,12.0
20331,12.0
20332,0.0
20333,9.0
20334,11.0
20335,12.0
20336,0.0
20337,11.0
20338,14.0
20339,8.0
20340,11.0
20341,14.0
20342,7.0
20343,14.0
20344,0.0
20345,11.0
20346,7.0
20347,3.0
20348,7.0
20349,0.0
20350,7.0
20351,0.0
20352,12.0
20353,0.0
20354,24.0
20355,0.0
20356,0.0
20357,11.0
20358,0.0
20359,0.0
20360,11.0
20361,13.0
20362,0.0
20363,12.0
20364,0.0
20365,7.0
20366,14.0
20367,11.0
20368,24.0
20369,11.0
20370,11.0
20371,14.0
20372,2.0
20373,19.0
20374,8.0
20375,0.0
20376,7.0
20377,24.0
20378,12.0
20379,14.0
20380,0.0
20381,12.0
20382,0.0
20383,0.0
20384,0.0
20385,7.0
20386,3.0
20387,8.0
20388,11.0
20389,13.0
20390,7.0
20391,8.0
20392,0.0
20393,0.0
20394,12.0
20395,24.0
20396,0.0
20397,0.0
20398,14.0
20399,0.0
20400,12.0
20401,0.0
20402,0.0
20403,24.0
20404,8.0
20405,12.0
20406,14.0
20407,0.0
20408,0.0
20409,3.0
20410,13.0
20411,24.0
20412,14.0
20413,13.0
20414,0.0
20415,0.0
20416,3.0
20417,4.0
20418,0.0
20419,11.0
20420,0.0
20421,12.0
20422,2.0
20423,0.0
20424,7.0
20425,12.0
20426,0.0
20427,0.0
20428,0.0
20429,0.0
20430,0.0
20431,0.0
20432,11.0
20433,0.0
20434,12.0
20435,0.0
20436,0.0
20437,12.0
20438,0.0
20439,0.0
20440,11.0
20441,0.0
20442,14.0
20443,12.0
20444,0.0
20445,11.0
20446,11.0
20447,8.0
20448,11.0
20449,0.0
20450,0.0
20451,12.0
20452,0.0
20453,13.0
20454,0.0
20455,0.0
20456,12.0
20457,11.0
20458,7.0
20459,11.0
20460,7.0
20461,2.0
20462,0.0
20463,0.0
20464,14.0
20465,2.0
20466,0.0
20467,0.0
20468,9.0
20469,0.0
20470,0.0
20471,12.0
20472,0.0
20473,0.0
20474,7.0
20475,0.0
20476,7.0
20477,0.0
20478,0.0
20479,12.0
20480,0.0
20481,17.0
20482,0.0
20483,0.0
20484,0.0
20485,12.0
20486,14.0
20487,0.0
20488,0.0
20489,0.0
20490,0.0
20491,12.0
20492,12.0
20493,3.0
20494,0.0
20495,0.0
20496,0.0
20497,0.0
20498,14.0
20499,13.0
20500,0.0
20501,11.0
20502,4.0
20503,8.0
20504,12.0
20505,0.0
20506,12.0
20507,8.0
20508,19.0
20509,12.0
20510,11.0
20511,0.0
20512,0.0
20513,12.0
20514,11.0
20515,0.0
20516,19.0
20517,15.0
20518,0.0
20519,13.0
20520,0.0
20521,11.0
20522,12.0
20523,7.0
20524,0.0
20525,12.0
20526,12.0
20527,0.0
20528,0.0
20529,0.0
20530,0.0
20531,8.0
20532,0.0
20533,0.0
20534,12.0
20535,0.0
20536,0.0
20537,0.0
20538,0.0
20539,13.0
20540,0.0
20541,0.0
20542,7.0
20543,0.0
20544,7.0
20545,12.0
20546,0.0
20547,0.0
20548,0.0
20549,0.0
20550,14.0
20551,14.0
20552,11.0
20553,0.0
20554,13.0
20555,4.0
20556,0.0
20557,12.0
20558,12.0
20559,11.0
20560,0.0
20561,0.0
20562,0.0
20563,12.0
20564,7.0
20565,11.0
20566,0.0
20567,7.0
20568,11.0
20569,13.0
20570,0.0
20571,0.0
20572,13.0
20573,0.0
20574,0.0
20575,0.0
20576,12.0
20577,7.0
20578,12.0
20579,24.0
20580,0.0
20581,12.0
20582,11.0
20583,0.0
20584,7.0
20585,0.0
20586,7.0
20587,12.0
20588,0.0
20589,0.0
20590,7.0
20591,6.0
20592,14.0
20593,8.0
20594,11.0
20595,0.0
20596,0.0
20597,14.0
20598,7.0
20599,12.0
20600,0.0
20601,12.0
20602,12.0
20603,7.0
20604,6.0
20605,7.0
20606,12.0
20607,7.0
20608,0.0
20609,0.0
20610,0.0
20611,8.0
20612,7.0
20613,12.0
20614,0.0
20615,12.0
20616,0.0
20617,0.0
20618,0.0
20619,19.0
20620,24.0
20621,24.0
20622,12.0
20623,11.0
20624,12.0
20625,12.0
20626,7.0
20627,7.0
20628,12.0
20629,4.0
20630,1.0
20631,19.0
20632,0.0
20633,0.0
20634,0.0
20635,14.0
20636,12.0
20637,12.0
20638,8.0
20639,14.0
20640,11.0
20641,7.0
20642,0.0
20643,11.0
20644,0.0
20645,0.0
20646,0.0
20647,0.0
20648,0.0
20649,0.0
20650,14.0
20651,12.0
20652,0.0
20653,8.0
20654,3.0
20655,0.0
20656,0.0
20657,7.0
20658,20.0
20659,12.0
20660,14.0
20661,7.0
20662,14.0
20663,12.0
20664,8.0
20665,8.0
20666,0.0
20667,15.0
20668,7.0
20669,0.0
20670,0.0
20671,4.0
20672,0.0
20673,7.0
20674,0.0
20675,24.0
20676,24.0
20677,0.0
20678,8.0
20679,7.0
20680,14.0
20681,0.0
20682,12.0
20683,0.0
20684,14.0
20685,14.0
20686,15.0
20687,0.0
20688,0.0
20689,12.0
20690,0.0
20691,0.0
20692,14.0
20693,12.0
20694,12.0
20695,7.0
20696,0.0
20697,7.0
20698,0.0
20699,0.0
20700,0.0
20701,0.0
20702,13.0
20703,0.0
20704,7.0
20705,16.0
20706,12.0
20707,0.0
20708,0.0
20709,0.0
20710,0.0
20711,0.0
20712,14.0
20713,0.0
20714,12.0
20715,14.0
20716,15.0
20717,12.0
20718,4.0
20719,0.0
20720,6.0
20721,12.0
20722,8.0
20723,12.0
20724,7.0
20725,13.0
20726,24.0
20727,7.0
20728,12.0
20729,14.0
20730,14.0
20731,14.0
20732,11.0
20733,0.0
20734,0.0
20735,0.0
20736,14.0
20737,11.0
20738,12.0
20739,12.0
20740,20.0
20741,0.0
20742,11.0
20743,0.0
20744,0.0
20745,8.0
20746,0.0
20747,18.0
20748,7.0
20749,0.0
20750,7.0
20751,19.0
20752,7.0
20753,14.0
20754,14.0
20755,11.0
20756,12.0
20757,13.0
20758,12.0
20759,20.0
20760,0.0
20761,0.0
20762,8.0
20763,0.0
20764,12.0
20765,9.0
20766,11.0
20767,0.0
20768,0.0
20769,0.0
20770,12.0
20771,12.0
20772,12.0
20773,14.0
20774,0.0
20775,0.0
20776,0.0
20777,7.0
20778,7.0
20779,12.0
20780,18.0
20781,14.0
20782,7.0
20783,0.0
20784,0.0
20785,12.0
20786,19.0
20787,14.0
20788,11.0
20789,12.0
20790,0.0
20791,0.0
20792,12.0
20793,24.0
20794,12.0
20795,11.0
20796,11.0
20797,4.0
20798,12.0
20799,13.0
20800,0.0
20801,19.0
20802,0.0
20803,11.0
20804,0.0
20805,0.0
20806,0.0
20807,0.0
20808,0.0
20809,7.0
20810,13.0
20811,12.0
20812,0.0
20813,12.0
20814,11.0
20815,12.0
20816,0.0
20817,12.0
20818,0.0
20819,0.0
20820,0.0
20821,0.0
20822,0.0
20823,24.0
20824,0.0
20825,0.0
20826,14.0
20827,4.0
20828,0.0
20829,1.0
20830,0.0
20831,12.0
20832,8.0
20833,13.0
20834,0.0
20835,0.0
20836,0.0
20837,4.0
20838,8.0
20839,0.0
20840,15.0
20841,0.0
20842,12.0
20843,19.0
20844,24.0
20845,0.0
20846,24.0
20847,0.0
20848,0.0
20849,7.0
20850,0.0
20851,11.0
20852,14.0
20853,0.0
20854,8.0
20855,12.0
20856,0.0
20857,7.0
20858,12.0
20859,11.0
20860,8.0
20861,12.0
20862,12.0
20863,13.0
20864,11.0
20865,0.0
20866,12.0
20867,4.0
20868,14.0
20869,7.0
20870,0.0
20871,0.0
20872,0.0
20873,14.0
20874,0.0
20875,12.0
20876,4.0
20877,14.0
20878,0.0
20879,0.0
20880,13.0
20881,0.0
20882,0.0
20883,24.0
20884,0.0
20885,12.0
20886,12.0
20887,0.0
20888,0.0
20889,8.0
20890,0.0
20891,11.0
20892,12.0
20893,0.0
20894,12.0
20895,12.0
20896,0.0
20897,0.0
20898,0.0
20899,11.0
20900,12.0
20901,14.0
20902,2.0
20903,7.0
20904,0.0
20905,0.0
20906,12.0
20907,0.0
20908,11.0
20909,0.0
20910,0.0
20911,7.0
20912,0.0
20913,24.0
20914,0.0
20915,11.0
20916,0.0
20917,2.0
20918,0.0
20919,11.0
20920,7.0
20921,0.0
20922,11.0
20923,12.0
20924,12.0
20925,0.0
20926,18.0
20927,9.0
20928,0.0
20929,0.0
20930,0.0
20931,7.0
20932,12.0
20933,11.0
20934,0.0
20935,0.0
20936,14.0
20937,0.0
20938,14.0
20939,0.0
20940,14.0
20941,0.0
20942,0.0
20943,0.0
20944,11.0
20945,0.0
20946,9.0
20947,7.0
20948,0.0
20949,0.0
20950,14.0
20951,11.0
20952,0.0
20953,12.0
20954,0.0
20955,12.0
20956,0.0
20957,7.0
20958,15.0
20959,0.0
20960,0.0
20961,24.0
20962,12.0
20963,7.0
20964,7.0
20965,21.0
20966,7.0
20967,0.0
20968,12.0
20969,14.0
20970,0.0
20971,12.0
20972,7.0
20973,0.0
20974,0.0
20975,12.0
20976,0.0
20977,12.0
20978,0.0
20979,4.0
20980,0.0
20981,7.0
20982,0.0
20983,0.0
20984,12.0
20985,8.0
20986,0.0
20987,0.0
20988,12.0
20989,7.0
20990,0.0
20991,0.0
20992,0.0
20993,11.0
20994,0.0
20995,12.0
20996,0.0
20997,8.0
20998,19.0
20999,12.0
21000,24.0
21001,0.0
21002,9.0
21003,15.0
21004,11.0
21005,13.0
21006,13.0
21007,12.0
21008,12.0
21009,0.0
21010,12.0
21011,12.0
21012,11.0
21013,8.0
21014,0.0
21015,7.0
21016,8.0
21017,0.0
21018,19.0
21019,13.0
21020,11.0
21021,12.0
21022,0.0
21023,0.0
21024,12.0
21025,14.0
21026,8.0
21027,12.0
21028,12.0
21029,0.0
21030,7.0
21031,0.0
21032,12.0
21033,0.0
21034,14.0
21035,0.0
21036,6.0
21037,12.0
21038,13.0
21039,0.0
21040,9.0
21041,11.0
21042,12.0
21043,0.0
21044,19.0
21045,12.0
21046,0.0
21047,0.0
21048,14.0
21049,0.0
21050,12.0
21051,7.0
21052,0.0
21053,13.0
21054,0.0
21055,12.0
21056,0.0
21057,12.0
21058,14.0
21059,0.0
21060,24.0
21061,14.0
21062,0.0
21063,12.0
21064,4.0
21065,11.0
21066,12.0
21067,11.0
21068,0.0
21069,0.0
21070,12.0
21071,8.0
21072,7.0
21073,12.0
21074,0.0
21075,0.0
21076,8.0
21077,14.0
21078,3.0
21079,0.0
21080,0.0
21081,14.0
21082,7.0
21083,12.0
21084,12.0
21085,0.0
21086,13.0
21087,11.0
21088,11.0
21089,12.0
21090,7.0
21091,8.0
21092,8.0
21093,11.0
21094,0.0
21095,7.0
21096,11.0
21097,0.0
21098,12.0
21099,0.0
21100,7.0
21101,0.0
21102,15.0
21103,8.0
21104,4.0
21105,0.0
21106,8.0
21107,0.0
21108,0.0
21109,7.0
21110,12.0
21111,0.0
21112,0.0
21113,12.0
21114,0.0
21115,11.0
21116,0.0
21117,0.0
21118,0.0
21119,12.0
21120,12.0
21121,0.0
21122,14.0
21123,8.0
21124,24.0
21125,0.0
21126,11.0
21127,11.0
21128,0.0
21129,11.0
21130,12.0
21131,0.0
21132,12.0
21133,0.0
21134,11.0
21135,14.0
21136,12.0
21137,0.0
21138,0.0
21139,8.0
21140,0.0
21141,11.0
21142,12.0
21143,0.0
21144,0.0
21145,0.0
21146,7.0
21147,0.0
21148,7.0
21149,12.0
21150,8.0
21151,8.0
21152,17.0
21153,12.0
21154,8.0
21155,0.0
21156,0.0
21157,14.0
21158,12.0
21159,13.0
21160,8.0
21161,11.0
21162,14.0
21163,11.0
21164,0.0
21165,12.0
21166,12.0
21167,13.0
21168,0.0
21169,7.0
21170,0.0
21171,0.0
21172,13.0
21173,12.0
21174,0.0
21175,0.0
21176,0.0
21177,12.0
21178,12.0
21179,11.0
21180,1.0
21181,0.0
21182,0.0
21183,0.0
21184,0.0
21185,7.0
21186,0.0
21187,14.0
21188,0.0
21189,0.0
21190,0.0
21191,24.0
21192,12.0
21193,0.0
21194,12.0
21195,0.0
21196,4.0
21197,0.0
21198,12.0
21199,7.0
21200,12.0
21201,7.0
21202,0.0
21203,12.0
21204,7.0
21205,14.0
21206,7.0
21207,12.0
21208,12.0
21209,15.0
21210,0.0
21211,0.0
21212,0.0
21213,0.0
21214,0.0
21215,0.0
21216,14.0
21217,7.0
21218,0.0
21219,0.0
21220,21.0
21221,24.0
21222,20.0
21223,0.0
21224,0.0
21225,12.0
21226,1.0
21227,0.0
21228,0.0
21229,13.0
21230,0.0
21231,13.0
21232,19.0
21233,0.0
21234,0.0
