,Population
16771,0.0
16772,7.0
16773,0.0
16774,8.0
16775,12.0
16776,12.0
16777,24.0
16778,7.0
16779,12.0
16780,12.0
16781,24.0
16782,0.0
16783,0.0
16784,14.0
16785,1.0
16786,12.0
16787,0.0
16788,7.0
16789,11.0
16790,0.0
16791,0.0
16792,0.0
16793,14.0
16794,0.0
16795,24.0
16796,0.0
16797,7.0
16798,7.0
16799,12.0
16800,12.0
16801,17.0
16802,14.0
16803,0.0
16804,0.0
16805,7.0
16806,0.0
16807,0.0
16808,7.0
16809,14.0
16810,12.0
16811,14.0
16812,7.0
16813,0.0
16814,7.0
16815,0.0
16816,0.0
16817,12.0
16818,24.0
16819,0.0
16820,0.0
16821,0.0
16822,12.0
16823,12.0
16824,0.0
16825,12.0
16826,12.0
16827,8.0
16828,9.0
16829,12.0
16830,4.0
16831,7.0
16832,0.0
16833,24.0
16834,0.0
16835,7.0
16836,0.0
16837,0.0
16838,12.0
16839,0.0
16840,0.0
16841,11.0
16842,14.0
16843,0.0
16844,12.0
16845,0.0
16846,7.0
16847,12.0
16848,12.0
16849,1.0
16850,0.0
16851,18.0
16852,0.0
16853,12.0
16854,0.0
16855,7.0
16856,0.0
16857,24.0
16858,12.0
16859,0.0
16860,12.0
16861,0.0
16862,14.0
16863,0.0
16864,0.0
16865,8.0
16866,12.0
16867,7.0
16868,0.0
16869,14.0
16870,0.0
16871,0.0
16872,7.0
16873,7.0
16874,7.0
16875,8.0
16876,14.0
16877,12.0
16878,0.0
16879,14.0
16880,14.0
16881,12.0
16882,14.0
16883,12.0
16884,0.0
16885,11.0
16886,0.0
16887,8.0
16888,0.0
16889,12.0
16890,0.0
16891,8.0
16892,12.0
16893,3.0
16894,14.0
16895,12.0
16896,9.0
16897,8.0
16898,11.0
16899,3.0
16900,0.0
16901,12.0
16902,14.0
16903,12.0
16904,12.0
16905,9.0
16906,11.0
16907,7.0
16908,0.0
16909,11.0
16910,0.0
16911,12.0
16912,12.0
16913,12.0
16914,0.0
16915,7.0
16916,7.0
16917,11.0
16918,7.0
16919,0.0
16920,14.0
16921,7.0
16922,12.0
16923,14.0
16924,0.0
16925,12.0
16926,7.0
16927,7.0
16928,0.0
16929,0.0
16930,0.0
16931,14.0
16932,24.0
16933,12.0
16934,7.0
16935,7.0
16936,0.0
16937,12.0
16938,14.0
16939,7.0
16940,14.0
16941,0.0
16942,12.0
16943,14.0
16944,0.0
16945,0.0
16946,0.0
16947,0.0
16948,14.0
16949,12.0
16950,8.0
16951,0.0
16952,14.0
16953,0.0
16954,7.0
16955,11.0
16956,0.0
16957,0.0
16958,12.0
16959,7.0
16960,21.0
16961,14.0
16962,8.0
16963,0.0
16964,7.0
16965,7.0
16966,0.0
16967,0.0
16968,3.0
16969,7.0
16970,0.0
16971,12.0
16972,15.0
16973,0.0
16974,7.0
16975,12.0
16976,12.0
16977,8.0
16978,12.0
16979,8.0
16980,0.0
16981,11.0
16982,0.0
16983,0.0
16984,8.0
16985,12.0
16986,24.0
16987,12.0
16988,11.0
16989,0.0
16990,24.0
16991,7.0
16992,11.0
16993,0.0
16994,0.0
16995,7.0
16996,0.0
16997,14.0
16998,7.0
16999,7.0
17000,7.0
17001,11.0
17002,0.0
17003,12.0
17004,12.0
17005,12.0
17006,0.0
17007,12.0
17008,3.0
17009,14.0
17010,0.0
17011,11.0
17012,15.0
17013,9.0
17014,0.0
17015,13.0
17016,7.0
17017,4.0
17018,4.0
17019,12.0
17020,0.0
17021,0.0
17022,11.0
17023,12.0
17024,8.0
17025,12.0
17026,0.0
17027,14.0
17028,12.0
17029,12.0
17030,14.0
17031,19.0
17032,8.0
17033,7.0
17034,12.0
17035,7.0
17036,0.0
17037,0.0
17038,0.0
17039,11.0
17040,0.0
17041,14.0
17042,0.0
17043,7.0
17044,0.0
17045,7.0
17046,0.0
17047,12.0
17048,7.0
17049,0.0
17050,14.0
17051,7.0
17052,0.0
17053,12.0
17054,7.0
17055,0.0
17056,7.0
17057,0.0
17058,20.0
17059,0.0
17060,0.0
17061,11.0
17062,12.0
17063,0.0
17064,12.0
17065,12.0
17066,11.0
17067,7.0
17068,12.0
17069,14.0
17070,11.0
17071,14.0
17072,11.0
17073,7.0
17074,0.0
17075,0.0
17076,12.0
17077,12.0
17078,0.0
17079,12.0
17080,0.0
17081,3.0
17082,0.0
17083,14.0
17084,7.0
17085,14.0
17086,0.0
17087,11.0
17088,0.0
17089,0.0
17090,0.0
17091,1.0
17092,0.0
17093,12.0
17094,0.0
17095,8.0
17096,24.0
17097,12.0
17098,7.0
17099,12.0
17100,14.0
17101,0.0
17102,12.0
17103,0.0
17104,13.0
17105,12.0
17106,0.0
17107,12.0
17108,0.0
17109,0.0
17110,12.0
17111,12.0
17112,14.0
17113,0.0
17114,12.0
17115,12.0
17116,0.0
17117,7.0
17118,7.0
17119,0.0
17120,7.0
17121,14.0
17122,7.0
17123,14.0
17124,0.0
17125,14.0
17126,14.0
17127,17.0
17128,0.0
17129,0.0
17130,12.0
17131,0.0
17132,0.0
17133,0.0
17134,14.0
17135,12.0
17136,8.0
17137,7.0
17138,0.0
17139,0.0
17140,0.0
17141,4.0
17142,14.0
17143,2.0
17144,7.0
17145,19.0
17146,0.0
17147,0.0
17148,7.0
17149,24.0
17150,0.0
17151,7.0
17152,0.0
17153,7.0
17154,11.0
17155,11.0
17156,0.0
17157,12.0
17158,11.0
17159,0.0
17160,0.0
17161,13.0
17162,12.0
17163,13.0
17164,11.0
17165,11.0
17166,7.0
17167,7.0
17168,8.0
17169,11.0
17170,0.0
17171,0.0
17172,0.0
17173,12.0
17174,11.0
17175,8.0
17176,13.0
17177,7.0
17178,7.0
17179,0.0
17180,12.0
17181,7.0
17182,0.0
17183,0.0
17184,7.0
17185,14.0
17186,0.0
17187,19.0
17188,16.0
17189,20.0
17190,0.0
17191,8.0
17192,12.0
17193,12.0
17194,11.0
17195,14.0
17196,0.0
17197,8.0
17198,0.0
17199,12.0
17200,0.0
17201,7.0
17202,14.0
17203,20.0
17204,13.0
17205,11.0
17206,7.0
17207,19.0
17208,14.0
17209,7.0
17210,12.0
17211,7.0
17212,14.0
17213,12.0
17214,12.0
17215,12.0
17216,0.0
17217,0.0
17218,12.0
17219,23.0
17220,12.0
17221,12.0
17222,0.0
17223,0.0
17224,12.0
17225,0.0
17226,7.0
17227,0.0
17228,0.0
17229,7.0
17230,14.0
17231,0.0
17232,7.0
17233,0.0
17234,0.0
17235,7.0
17236,24.0
17237,0.0
17238,0.0
17239,0.0
17240,7.0
17241,12.0
17242,0.0
17243,0.0
17244,14.0
17245,14.0
17246,0.0
17247,0.0
17248,7.0
17249,0.0
17250,0.0
17251,0.0
17252,0.0
17253,0.0
17254,12.0
17255,4.0
17256,0.0
17257,12.0
17258,0.0
17259,11.0
17260,12.0
17261,12.0
17262,0.0
17263,7.0
17264,24.0
17265,12.0
17266,12.0
17267,0.0
17268,14.0
17269,12.0
17270,0.0
17271,0.0
17272,0.0
17273,0.0
17274,12.0
17275,12.0
17276,12.0
17277,11.0
17278,11.0
17279,7.0
17280,0.0
17281,8.0
17282,20.0
17283,14.0
17284,7.0
17285,3.0
17286,12.0
17287,12.0
17288,2.0
17289,0.0
17290,13.0
17291,11.0
17292,12.0
17293,12.0
17294,0.0
17295,12.0
17296,14.0
17297,7.0
17298,0.0
17299,14.0
17300,0.0
17301,12.0
17302,20.0
17303,12.0
17304,0.0
17305,7.0
17306,0.0
17307,19.0
17308,12.0
17309,11.0
17310,12.0
17311,12.0
17312,7.0
17313,14.0
17314,12.0
17315,8.0
17316,3.0
17317,8.0
17318,12.0
17319,4.0
17320,0.0
17321,8.0
17322,12.0
17323,14.0
17324,0.0
17325,12.0
17326,12.0
17327,12.0
17328,7.0
17329,0.0
17330,12.0
17331,12.0
17332,0.0
17333,12.0
17334,7.0
17335,7.0
17336,12.0
17337,14.0
17338,7.0
17339,0.0
17340,0.0
17341,17.0
17342,14.0
17343,13.0
17344,7.0
17345,0.0
17346,0.0
17347,14.0
17348,0.0
17349,0.0
17350,3.0
17351,11.0
17352,14.0
17353,0.0
17354,0.0
17355,7.0
17356,0.0
17357,12.0
17358,7.0
17359,4.0
17360,0.0
17361,0.0
17362,11.0
17363,14.0
17364,14.0
17365,0.0
17366,4.0
17367,15.0
17368,1.0
17369,0.0
17370,0.0
17371,14.0
17372,0.0
17373,24.0
17374,7.0
17375,24.0
17376,24.0
17377,0.0
17378,12.0
17379,0.0
17380,11.0
17381,12.0
17382,14.0
17383,7.0
17384,0.0
17385,21.0
17386,7.0
17387,12.0
17388,7.0
17389,4.0
17390,24.0
17391,0.0
17392,0.0
17393,7.0
17394,12.0
17395,0.0
17396,7.0
17397,7.0
17398,12.0
17399,14.0
17400,1.0
17401,21.0
17402,0.0
17403,0.0
17404,0.0
17405,11.0
17406,0.0
17407,0.0
17408,0.0
17409,0.0
17410,0.0
17411,12.0
17412,14.0
17413,24.0
17414,7.0
17415,0.0
17416,0.0
17417,8.0
17418,12.0
17419,12.0
17420,14.0
17421,7.0
17422,11.0
17423,13.0
17424,12.0
17425,0.0
17426,11.0
17427,7.0
17428,7.0
17429,12.0
17430,0.0
17431,0.0
17432,0.0
17433,0.0
17434,12.0
17435,11.0
17436,7.0
17437,12.0
17438,13.0
17439,7.0
17440,0.0
17441,0.0
17442,0.0
17443,0.0
17444,0.0
17445,0.0
17446,4.0
17447,13.0
17448,15.0
17449,0.0
17450,24.0
17451,0.0
17452,7.0
17453,0.0
17454,0.0
17455,0.0
17456,11.0
17457,11.0
17458,0.0
17459,14.0
17460,7.0
17461,14.0
17462,0.0
17463,0.0
17464,14.0
17465,12.0
17466,11.0
17467,14.0
17468,0.0
17469,12.0
17470,24.0
17471,20.0
17472,0.0
17473,12.0
17474,12.0
17475,12.0
17476,7.0
17477,12.0
17478,13.0
17479,0.0
17480,14.0
17481,0.0
17482,7.0
17483,1.0
17484,12.0
17485,12.0
17486,11.0
17487,24.0
17488,0.0
17489,14.0
17490,24.0
17491,12.0
17492,14.0
17493,12.0
17494,0.0
17495,0.0
17496,12.0
17497,14.0
17498,14.0
17499,12.0
17500,0.0
17501,12.0
17502,0.0
17503,12.0
17504,12.0
17505,0.0
17506,7.0
17507,14.0
17508,0.0
17509,14.0
17510,0.0
17511,12.0
17512,24.0
17513,24.0
17514,11.0
17515,11.0
17516,0.0
17517,12.0
17518,2.0
17519,4.0
17520,12.0
17521,11.0
17522,12.0
17523,0.0
17524,13.0
17525,0.0
17526,7.0
17527,11.0
17528,0.0
17529,0.0
17530,0.0
17531,21.0
17532,0.0
17533,8.0
17534,0.0
17535,8.0
17536,0.0
17537,7.0
17538,4.0
17539,0.0
17540,0.0
17541,24.0
17542,19.0
17543,0.0
17544,4.0
17545,7.0
17546,11.0
17547,14.0
17548,0.0
17549,14.0
17550,14.0
17551,7.0
17552,0.0
17553,12.0
17554,0.0
17555,18.0
17556,12.0
17557,4.0
17558,0.0
17559,11.0
17560,7.0
17561,24.0
17562,0.0
17563,0.0
17564,0.0
17565,14.0
17566,7.0
17567,13.0
17568,12.0
17569,12.0
17570,0.0
17571,14.0
17572,0.0
17573,0.0
17574,8.0
17575,12.0
17576,0.0
17577,11.0
17578,0.0
17579,13.0
17580,12.0
17581,0.0
17582,12.0
17583,7.0
17584,14.0
17585,7.0
17586,12.0
17587,14.0
17588,24.0
17589,12.0
17590,0.0
17591,12.0
17592,2.0
17593,11.0
17594,0.0
17595,24.0
17596,7.0
17597,0.0
17598,13.0
17599,14.0
17600,20.0
17601,24.0
17602,0.0
17603,14.0
17604,0.0
17605,0.0
17606,14.0
17607,14.0
17608,0.0
17609,7.0
17610,12.0
17611,0.0
17612,12.0
17613,0.0
17614,7.0
17615,11.0
17616,0.0
17617,14.0
17618,0.0
17619,24.0
17620,11.0
17621,0.0
17622,0.0
17623,3.0
17624,0.0
17625,18.0
17626,8.0
17627,14.0
17628,19.0
17629,0.0
17630,7.0
17631,12.0
17632,0.0
17633,0.0
17634,13.0
17635,0.0
17636,0.0
17637,11.0
17638,20.0
17639,12.0
17640,12.0
17641,0.0
17642,0.0
17643,12.0
17644,20.0
17645,0.0
17646,7.0
17647,12.0
17648,20.0
17649,8.0
17650,0.0
17651,11.0
17652,24.0
17653,0.0
17654,12.0
17655,12.0
17656,0.0
17657,0.0
17658,14.0
17659,12.0
17660,13.0
17661,0.0
17662,8.0
17663,3.0
17664,14.0
17665,12.0
17666,7.0
17667,0.0
17668,7.0
17669,3.0
17670,7.0
17671,7.0
17672,14.0
17673,0.0
17674,0.0
17675,12.0
17676,0.0
17677,12.0
17678,12.0
17679,0.0
17680,24.0
17681,7.0
17682,0.0
17683,11.0
17684,11.0
17685,0.0
17686,0.0
17687,12.0
17688,14.0
17689,14.0
17690,12.0
17691,12.0
17692,12.0
17693,12.0
17694,14.0
17695,1.0
17696,9.0
17697,12.0
17698,7.0
17699,14.0
17700,14.0
17701,12.0
17702,7.0
17703,0.0
17704,12.0
17705,19.0
17706,24.0
17707,0.0
17708,7.0
17709,0.0
17710,7.0
17711,14.0
17712,7.0
17713,7.0
17714,12.0
17715,0.0
17716,7.0
17717,7.0
17718,0.0
17719,12.0
17720,7.0
17721,12.0
17722,14.0
17723,14.0
17724,0.0
17725,7.0
17726,0.0
17727,12.0
17728,0.0
17729,12.0
17730,24.0
17731,3.0
17732,0.0
17733,14.0
17734,14.0
17735,0.0
17736,12.0
17737,2.0
17738,2.0
17739,12.0
17740,0.0
17741,14.0
17742,14.0
17743,0.0
17744,12.0
17745,7.0
17746,24.0
17747,12.0
17748,12.0
17749,24.0
17750,12.0
17751,12.0
17752,0.0
17753,14.0
17754,0.0
17755,7.0
17756,14.0
17757,0.0
17758,3.0
17759,8.0
17760,0.0
17761,4.0
17762,7.0
17763,14.0
17764,0.0
17765,0.0
17766,3.0
17767,12.0
17768,0.0
17769,24.0
17770,12.0
17771,12.0
17772,8.0
17773,14.0
17774,14.0
17775,0.0
17776,12.0
17777,14.0
17778,0.0
17779,12.0
17780,12.0
17781,15.0
17782,8.0
17783,7.0
17784,0.0
17785,0.0
17786,0.0
17787,7.0
17788,0.0
17789,11.0
17790,7.0
17791,14.0
17792,24.0
17793,11.0
17794,0.0
17795,8.0
17796,14.0
17797,24.0
17798,12.0
17799,0.0
17800,24.0
17801,14.0
17802,0.0
17803,11.0
17804,12.0
17805,0.0
17806,7.0
17807,0.0
17808,0.0
17809,0.0
17810,8.0
17811,7.0
17812,12.0
17813,13.0
17814,14.0
17815,0.0
17816,0.0
17817,19.0
17818,7.0
17819,12.0
17820,13.0
17821,12.0
17822,0.0
17823,12.0
17824,14.0
17825,0.0
17826,0.0
17827,12.0
17828,0.0
17829,14.0
17830,0.0
17831,0.0
17832,7.0
17833,0.0
17834,0.0
17835,0.0
17836,7.0
17837,0.0
17838,20.0
17839,0.0
17840,7.0
17841,8.0
17842,7.0
17843,12.0
17844,0.0
17845,14.0
17846,12.0
17847,14.0
17848,0.0
17849,11.0
17850,7.0
17851,8.0
17852,8.0
17853,7.0
17854,19.0
17855,0.0
17856,12.0
17857,18.0
17858,0.0
17859,17.0
17860,14.0
17861,8.0
17862,0.0
17863,0.0
17864,11.0
17865,4.0
17866,11.0
17867,11.0
17868,8.0
17869,7.0
17870,12.0
17871,11.0
17872,12.0
17873,0.0
17874,0.0
17875,0.0
17876,14.0
17877,11.0
17878,0.0
17879,12.0
17880,12.0
17881,7.0
17882,7.0
17883,20.0
17884,14.0
17885,0.0
17886,7.0
17887,14.0
17888,7.0
17889,14.0
17890,0.0
17891,7.0
17892,0.0
17893,0.0
17894,23.0
17895,12.0
17896,0.0
17897,12.0
17898,14.0
17899,0.0
17900,0.0
17901,14.0
17902,14.0
17903,7.0
17904,24.0
17905,19.0
17906,9.0
17907,14.0
17908,0.0
17909,0.0
17910,14.0
17911,7.0
17912,8.0
17913,7.0
17914,14.0
17915,7.0
17916,16.0
17917,24.0
17918,0.0
17919,7.0
17920,0.0
17921,0.0
17922,7.0
17923,7.0
17924,12.0
17925,7.0
17926,14.0
17927,0.0
17928,7.0
17929,11.0
17930,7.0
17931,0.0
17932,0.0
17933,13.0
17934,7.0
17935,0.0
17936,12.0
17937,0.0
17938,11.0
17939,0.0
17940,24.0
17941,12.0
17942,13.0
17943,0.0
17944,8.0
17945,19.0
17946,11.0
17947,0.0
17948,12.0
17949,7.0
17950,20.0
17951,0.0
17952,11.0
17953,12.0
17954,13.0
17955,12.0
17956,9.0
17957,0.0
17958,0.0
17959,7.0
17960,12.0
17961,0.0
17962,0.0
17963,7.0
17964,7.0
17965,12.0
17966,24.0
17967,12.0
17968,8.0
17969,0.0
17970,0.0
17971,0.0
17972,12.0
17973,17.0
17974,0.0
17975,0.0
17976,8.0
17977,12.0
17978,0.0
17979,0.0
17980,14.0
17981,0.0
17982,12.0
17983,7.0
17984,8.0
17985,0.0
17986,0.0
17987,0.0
17988,2.0
17989,12.0
17990,11.0
17991,12.0
17992,7.0
17993,7.0
17994,7.0
17995,7.0
17996,0.0
17997,14.0
17998,14.0
17999,12.0
18000,7.0
18001,14.0
18002,11.0
18003,0.0
18004,14.0
18005,14.0
18006,7.0
18007,0.0
18008,11.0
18009,14.0
18010,8.0
18011,14.0
18012,7.0
18013,14.0
18014,11.0
18015,15.0
18016,12.0
18017,12.0
18018,12.0
18019,0.0
18020,7.0
18021,12.0
18022,0.0
18023,14.0
18024,24.0
18025,12.0
18026,0.0
18027,0.0
18028,0.0
18029,0.0
18030,12.0
18031,0.0
18032,0.0
18033,7.0
18034,11.0
18035,0.0
18036,14.0
18037,0.0
18038,0.0
18039,12.0
18040,1.0
18041,14.0
18042,12.0
18043,0.0
18044,12.0
18045,0.0
18046,12.0
18047,0.0
18048,0.0
18049,8.0
18050,12.0
18051,7.0
18052,0.0
18053,7.0
18054,24.0
18055,11.0
18056,0.0
18057,12.0
18058,7.0
18059,14.0
18060,15.0
18061,13.0
18062,0.0
18063,14.0
18064,12.0
18065,14.0
18066,12.0
18067,18.0
18068,14.0
18069,7.0
18070,14.0
18071,14.0
18072,0.0
18073,0.0
18074,0.0
18075,0.0
18076,14.0
18077,11.0
18078,14.0
18079,20.0
18080,0.0
18081,7.0
18082,0.0
18083,0.0
18084,0.0
18085,18.0
18086,19.0
18087,14.0
18088,12.0
18089,7.0
18090,9.0
18091,0.0
18092,0.0
18093,7.0
18094,14.0
18095,0.0
18096,0.0
18097,7.0
18098,20.0
18099,7.0
18100,0.0
18101,8.0
18102,12.0
18103,7.0
18104,7.0
18105,12.0
18106,0.0
18107,7.0
18108,0.0
18109,12.0
18110,0.0
18111,13.0
18112,14.0
18113,12.0
18114,0.0
18115,7.0
18116,12.0
18117,8.0
18118,24.0
18119,0.0
18120,14.0
18121,0.0
18122,24.0
18123,11.0
18124,12.0
18125,8.0
18126,0.0
18127,0.0
18128,9.0
18129,8.0
18130,14.0
18131,12.0
18132,11.0
18133,0.0
18134,12.0
18135,0.0
18136,12.0
18137,7.0
18138,0.0
18139,4.0
18140,12.0
18141,0.0
18142,14.0
18143,15.0
18144,0.0
18145,0.0
18146,0.0
18147,12.0
18148,8.0
18149,12.0
18150,8.0
18151,12.0
18152,8.0
18153,11.0
18154,0.0
18155,12.0
18156,18.0
18157,3.0
18158,7.0
18159,0.0
18160,8.0
18161,0.0
18162,14.0
18163,8.0
18164,12.0
18165,14.0
18166,8.0
18167,20.0
18168,0.0
18169,11.0
18170,14.0
18171,14.0
18172,11.0
18173,12.0
18174,14.0
18175,0.0
18176,14.0
18177,12.0
18178,7.0
18179,0.0
18180,7.0
18181,17.0
18182,7.0
18183,24.0
18184,7.0
18185,0.0
18186,12.0
18187,0.0
18188,0.0
18189,0.0
18190,12.0
18191,0.0
18192,14.0
18193,0.0
18194,0.0
18195,0.0
18196,12.0
18197,12.0
18198,0.0
18199,12.0
18200,0.0
18201,0.0
18202,14.0
18203,7.0
18204,14.0
18205,0.0
18206,0.0
18207,0.0
18208,12.0
18209,0.0
18210,0.0
18211,11.0
18212,0.0
18213,11.0
18214,15.0
18215,11.0
18216,13.0
18217,7.0
18218,0.0
18219,12.0
18220,14.0
18221,24.0
18222,8.0
18223,0.0
18224,12.0
18225,7.0
18226,7.0
18227,7.0
18228,14.0
18229,0.0
18230,7.0
18231,21.0
18232,7.0
18233,9.0
18234,14.0
18235,0.0
18236,0.0
18237,14.0
18238,11.0
18239,0.0
18240,19.0
18241,0.0
18242,7.0
18243,15.0
18244,14.0
18245,0.0
18246,0.0
18247,14.0
18248,12.0
18249,12.0
18250,7.0
18251,12.0
18252,13.0
18253,0.0
18254,14.0
18255,0.0
18256,24.0
18257,12.0
18258,24.0
18259,24.0
18260,0.0
18261,0.0
18262,0.0
18263,11.0
18264,24.0
18265,9.0
18266,14.0
18267,14.0
18268,0.0
18269,20.0
18270,12.0
18271,0.0
18272,0.0
18273,0.0
18274,0.0
18275,0.0
18276,12.0
18277,14.0
18278,7.0
18279,0.0
18280,0.0
18281,0.0
18282,19.0
18283,0.0
18284,14.0
18285,9.0
18286,19.0
18287,13.0
18288,7.0
18289,0.0
18290,0.0
18291,12.0
18292,0.0
18293,7.0
18294,24.0
18295,14.0
18296,0.0
18297,0.0
18298,7.0
18299,7.0
18300,8.0
18301,0.0
18302,0.0
18303,7.0
18304,20.0
18305,8.0
18306,8.0
18307,7.0
18308,0.0
18309,0.0
18310,24.0
18311,7.0
18312,12.0
18313,2.0
18314,0.0
18315,12.0
18316,0.0
18317,0.0
18318,0.0
18319,2.0
18320,24.0
18321,12.0
18322,0.0
18323,0.0
18324,0.0
18325,14.0
18326,7.0
18327,0.0
18328,14.0
18329,0.0
18330,12.0
18331,0.0
18332,0.0
18333,0.0
18334,12.0
18335,0.0
18336,0.0
18337,7.0
18338,24.0
18339,11.0
18340,7.0
18341,0.0
18342,12.0
18343,0.0
18344,0.0
18345,0.0
18346,11.0
18347,0.0
18348,20.0
18349,8.0
18350,12.0
18351,7.0
18352,0.0
18353,0.0
18354,12.0
18355,14.0
18356,0.0
18357,0.0
18358,20.0
18359,0.0
18360,0.0
18361,12.0
18362,0.0
18363,11.0
18364,0.0
18365,19.0
18366,11.0
18367,7.0
18368,0.0
18369,0.0
18370,14.0
18371,14.0
18372,0.0
18373,0.0
18374,11.0
18375,12.0
18376,0.0
18377,8.0
18378,0.0
18379,0.0
18380,11.0
18381,7.0
18382,12.0
18383,0.0
18384,14.0
18385,7.0
18386,11.0
18387,11.0
18388,19.0
18389,7.0
18390,8.0
18391,7.0
18392,11.0
18393,11.0
18394,0.0
18395,12.0
18396,0.0
18397,12.0
18398,19.0
18399,8.0
18400,0.0
18401,12.0
18402,0.0
18403,13.0
18404,0.0
18405,0.0
18406,12.0
18407,12.0
18408,0.0
18409,0.0
18410,14.0
18411,7.0
18412,14.0
18413,0.0
18414,0.0
18415,15.0
18416,11.0
18417,0.0
18418,0.0
18419,4.0
18420,0.0
18421,7.0
18422,11.0
18423,11.0
18424,11.0
18425,20.0
18426,12.0
18427,0.0
18428,0.0
18429,12.0
18430,4.0
18431,14.0
18432,14.0
18433,14.0
18434,0.0
18435,0.0
18436,0.0
18437,0.0
18438,0.0
18439,13.0
18440,7.0
18441,12.0
18442,7.0
18443,0.0
18444,11.0
18445,20.0
18446,7.0
18447,7.0
18448,12.0
18449,7.0
18450,0.0
18451,5.0
18452,0.0
18453,8.0
18454,0.0
18455,0.0
18456,0.0
18457,14.0
18458,11.0
18459,14.0
18460,0.0
18461,19.0
18462,12.0
18463,12.0
18464,0.0
18465,0.0
18466,12.0
18467,0.0
18468,24.0
18469,12.0
18470,0.0
18471,15.0
18472,7.0
18473,0.0
18474,0.0
18475,7.0
18476,0.0
18477,8.0
18478,0.0
18479,0.0
18480,0.0
18481,14.0
18482,9.0
18483,12.0
18484,0.0
18485,0.0
18486,8.0
18487,24.0
18488,0.0
18489,0.0
18490,7.0
18491,0.0
18492,0.0
18493,11.0
18494,7.0
18495,7.0
18496,7.0
18497,7.0
18498,12.0
18499,8.0
18500,0.0
18501,0.0
18502,9.0
18503,12.0
18504,7.0
18505,23.0
18506,7.0
18507,0.0
18508,12.0
18509,0.0
18510,0.0
18511,14.0
18512,7.0
18513,0.0
18514,11.0
18515,12.0
18516,20.0
18517,0.0
18518,12.0
18519,14.0
18520,0.0
18521,12.0
18522,0.0
18523,0.0
18524,0.0
18525,14.0
18526,7.0
18527,0.0
18528,12.0
18529,12.0
18530,0.0
18531,0.0
18532,14.0
18533,12.0
18534,0.0
18535,23.0
18536,14.0
18537,0.0
18538,11.0
18539,12.0
18540,12.0
18541,0.0
18542,8.0
18543,7.0
18544,24.0
18545,8.0
18546,12.0
18547,17.0
18548,12.0
18549,8.0
18550,7.0
18551,0.0
18552,14.0
18553,8.0
18554,0.0
18555,14.0
18556,0.0
18557,0.0
18558,13.0
18559,0.0
18560,7.0
18561,7.0
18562,7.0
18563,0.0
18564,0.0
18565,24.0
18566,7.0
18567,7.0
18568,24.0
18569,0.0
18570,0.0
18571,14.0
18572,5.0
18573,12.0
18574,4.0
18575,0.0
18576,12.0
18577,0.0
18578,7.0
18579,7.0
18580,0.0
18581,7.0
18582,0.0
18583,7.0
18584,8.0
18585,12.0
18586,11.0
18587,0.0
18588,11.0
18589,12.0
18590,11.0
18591,12.0
18592,14.0
18593,7.0
18594,20.0
18595,12.0
18596,11.0
18597,13.0
18598,14.0
18599,7.0
18600,0.0
18601,0.0
18602,0.0
18603,20.0
18604,0.0
18605,0.0
18606,0.0
18607,7.0
18608,11.0
18609,8.0
18610,14.0
18611,12.0
18612,0.0
18613,12.0
18614,12.0
18615,12.0
18616,0.0
18617,7.0
18618,24.0
18619,21.0
18620,4.0
18621,14.0
18622,0.0
18623,7.0
18624,12.0
18625,0.0
18626,7.0
18627,0.0
18628,18.0
18629,12.0
18630,0.0
18631,19.0
18632,12.0
18633,14.0
18634,7.0
18635,14.0
18636,0.0
18637,0.0
18638,0.0
18639,12.0
18640,7.0
18641,7.0
18642,3.0
18643,7.0
18644,12.0
18645,0.0
18646,12.0
18647,24.0
18648,7.0
18649,0.0
18650,12.0
18651,0.0
18652,8.0
18653,8.0
18654,8.0
18655,12.0
18656,0.0
18657,0.0
18658,0.0
18659,0.0
18660,3.0
18661,7.0
18662,7.0
18663,3.0
18664,7.0
18665,0.0
18666,0.0
18667,12.0
18668,14.0
18669,12.0
18670,0.0
18671,24.0
18672,14.0
18673,0.0
18674,0.0
18675,0.0
18676,12.0
18677,8.0
18678,12.0
18679,0.0
18680,8.0
18681,12.0
18682,7.0
18683,0.0
18684,14.0
18685,12.0
18686,7.0
18687,0.0
18688,7.0
18689,12.0
18690,7.0
18691,13.0
18692,0.0
18693,4.0
18694,13.0
18695,12.0
18696,12.0
18697,0.0
18698,0.0
18699,0.0
18700,12.0
18701,13.0
18702,12.0
18703,14.0
18704,0.0
18705,21.0
18706,0.0
18707,0.0
18708,8.0
18709,0.0
18710,0.0
18711,14.0
18712,8.0
18713,13.0
18714,12.0
18715,24.0
18716,14.0
18717,11.0
18718,24.0
18719,12.0
18720,24.0
18721,14.0
18722,7.0
18723,13.0
18724,0.0
18725,0.0
18726,14.0
18727,12.0
18728,0.0
18729,12.0
18730,0.0
18731,6.0
18732,4.0
18733,7.0
18734,0.0
18735,0.0
18736,0.0
18737,0.0
18738,4.0
18739,0.0
18740,12.0
18741,19.0
18742,12.0
18743,11.0
18744,14.0
18745,0.0
18746,0.0
18747,0.0
18748,0.0
18749,0.0
18750,12.0
18751,12.0
18752,0.0
18753,0.0
18754,7.0
18755,12.0
18756,0.0
18757,0.0
18758,9.0
18759,0.0
18760,7.0
18761,7.0
18762,13.0
18763,15.0
18764,0.0
18765,7.0
18766,12.0
18767,0.0
18768,11.0
18769,0.0
