,Population
11386,18.0
11387,12.0
11388,15.0
11389,0.0
11390,12.0
11391,7.0
11392,13.0
11393,7.0
11394,11.0
11395,12.0
11396,7.0
11397,14.0
11398,0.0
11399,12.0
11400,24.0
11401,12.0
11402,0.0
11403,4.0
11404,9.0
11405,0.0
11406,0.0
11407,0.0
11408,0.0
11409,8.0
11410,13.0
11411,0.0
11412,0.0
11413,8.0
11414,0.0
11415,0.0
11416,15.0
11417,0.0
11418,3.0
11419,12.0
11420,0.0
11421,0.0
11422,12.0
11423,0.0
11424,0.0
11425,0.0
11426,0.0
11427,12.0
11428,12.0
11429,0.0
11430,0.0
11431,0.0
11432,0.0
11433,14.0
11434,0.0
11435,0.0
11436,7.0
11437,0.0
11438,7.0
11439,11.0
11440,7.0
11441,0.0
11442,0.0
11443,7.0
11444,12.0
11445,4.0
11446,11.0
11447,0.0
11448,0.0
11449,0.0
11450,0.0
11451,0.0
11452,0.0
11453,0.0
11454,0.0
11455,8.0
11456,11.0
11457,11.0
11458,0.0
11459,12.0
11460,0.0
11461,7.0
11462,7.0
11463,12.0
11464,24.0
11465,0.0
11466,12.0
11467,11.0
11468,0.0
11469,11.0
11470,14.0
11471,7.0
11472,0.0
11473,24.0
11474,14.0
11475,0.0
11476,4.0
11477,7.0
11478,12.0
11479,12.0
11480,0.0
11481,0.0
11482,7.0
11483,7.0
11484,11.0
11485,4.0
11486,0.0
11487,14.0
11488,8.0
11489,0.0
11490,8.0
11491,17.0
11492,13.0
11493,0.0
11494,12.0
11495,0.0
11496,12.0
11497,12.0
11498,24.0
11499,0.0
11500,0.0
11501,12.0
11502,9.0
11503,0.0
11504,12.0
11505,12.0
11506,12.0
11507,11.0
11508,0.0
11509,0.0
11510,13.0
11511,0.0
11512,12.0
11513,8.0
11514,12.0
11515,24.0
11516,0.0
11517,8.0
11518,13.0
11519,0.0
11520,11.0
11521,7.0
11522,0.0
11523,13.0
11524,7.0
11525,11.0
11526,14.0
11527,13.0
11528,12.0
11529,0.0
11530,11.0
11531,7.0
11532,12.0
11533,0.0
11534,0.0
11535,0.0
11536,0.0
11537,8.0
11538,12.0
11539,12.0
11540,7.0
11541,13.0
11542,0.0
11543,11.0
11544,7.0
11545,8.0
11546,14.0
11547,12.0
11548,14.0
11549,12.0
11550,14.0
11551,11.0
11552,8.0
11553,11.0
11554,8.0
11555,14.0
11556,14.0
11557,12.0
11558,0.0
11559,11.0
11560,0.0
11561,7.0
11562,2.0
11563,0.0
11564,0.0
11565,14.0
11566,24.0
11567,7.0
11568,7.0
11569,0.0
11570,0.0
11571,7.0
11572,0.0
11573,0.0
11574,19.0
11575,0.0
11576,7.0
11577,11.0
11578,14.0
11579,12.0
11580,13.0
11581,14.0
11582,0.0
11583,4.0
11584,0.0
11585,11.0
11586,0.0
11587,0.0
11588,15.0
11589,0.0
11590,0.0
11591,13.0
11592,8.0
11593,5.0
11594,14.0
11595,11.0
11596,14.0
11597,14.0
11598,0.0
11599,0.0
11600,0.0
11601,0.0
11602,8.0
11603,12.0
11604,7.0
11605,0.0
11606,0.0
11607,0.0
11608,0.0
11609,11.0
11610,7.0
11611,7.0
11612,0.0
11613,19.0
11614,12.0
11615,8.0
11616,8.0
11617,8.0
11618,24.0
11619,4.0
11620,7.0
11621,0.0
11622,12.0
11623,0.0
11624,0.0
11625,8.0
11626,0.0
11627,0.0
11628,0.0
11629,11.0
11630,12.0
11631,0.0
11632,0.0
11633,14.0
11634,0.0
11635,0.0
11636,0.0
11637,12.0
11638,12.0
11639,0.0
11640,12.0
11641,0.0
11642,12.0
11643,0.0
11644,14.0
11645,0.0
11646,12.0
11647,0.0
11648,24.0
11649,0.0
11650,0.0
11651,8.0
11652,7.0
11653,0.0
11654,0.0
11655,12.0
11656,0.0
11657,0.0
11658,0.0
11659,15.0
11660,11.0
11661,4.0
11662,0.0
11663,12.0
11664,9.0
11665,0.0
11666,7.0
11667,14.0
11668,12.0
11669,12.0
11670,0.0
11671,0.0
11672,1.0
11673,14.0
11674,11.0
11675,0.0
11676,0.0
11677,24.0
11678,11.0
11679,14.0
11680,0.0
11681,8.0
11682,0.0
11683,12.0
11684,0.0
11685,8.0
11686,12.0
11687,11.0
11688,24.0
11689,11.0
11690,7.0
11691,11.0
11692,12.0
11693,8.0
11694,8.0
11695,11.0
11696,15.0
11697,0.0
11698,11.0
11699,0.0
11700,11.0
11701,18.0
11702,0.0
11703,0.0
11704,17.0
11705,0.0
11706,8.0
11707,0.0
11708,0.0
11709,12.0
11710,0.0
11711,12.0
11712,7.0
11713,12.0
11714,0.0
11715,11.0
11716,0.0
11717,8.0
11718,24.0
11719,24.0
11720,0.0
11721,7.0
11722,0.0
11723,0.0
11724,12.0
11725,0.0
11726,12.0
11727,24.0
11728,0.0
11729,0.0
11730,12.0
11731,12.0
11732,11.0
11733,24.0
11734,4.0
11735,12.0
11736,0.0
11737,15.0
11738,1.0
11739,19.0
11740,0.0
11741,0.0
11742,12.0
11743,12.0
11744,0.0
11745,8.0
11746,12.0
11747,0.0
11748,7.0
11749,11.0
11750,13.0
11751,8.0
11752,20.0
11753,0.0
11754,7.0
11755,0.0
11756,0.0
11757,12.0
11758,14.0
11759,0.0
11760,0.0
11761,0.0
11762,0.0
11763,11.0
11764,2.0
11765,11.0
11766,7.0
11767,0.0
11768,0.0
11769,15.0
11770,0.0
11771,0.0
11772,0.0
11773,8.0
11774,0.0
11775,7.0
11776,0.0
11777,12.0
11778,4.0
11779,13.0
11780,14.0
11781,12.0
11782,0.0
11783,0.0
11784,11.0
11785,12.0
11786,4.0
11787,12.0
11788,12.0
11789,11.0
11790,0.0
11791,0.0
11792,14.0
11793,0.0
11794,0.0
11795,13.0
11796,12.0
11797,12.0
11798,8.0
11799,0.0
11800,12.0
11801,0.0
11802,0.0
11803,12.0
11804,13.0
11805,0.0
11806,8.0
11807,0.0
11808,12.0
11809,0.0
11810,14.0
11811,19.0
11812,0.0
11813,14.0
11814,7.0
11815,0.0
11816,0.0
11817,0.0
11818,11.0
11819,11.0
11820,0.0
11821,12.0
11822,0.0
11823,0.0
11824,20.0
11825,19.0
11826,0.0
11827,24.0
11828,7.0
11829,14.0
11830,0.0
11831,0.0
11832,8.0
11833,7.0
11834,0.0
11835,0.0
11836,0.0
11837,19.0
11838,14.0
11839,0.0
11840,3.0
11841,0.0
11842,12.0
11843,14.0
11844,14.0
11845,19.0
11846,4.0
11847,12.0
11848,7.0
11849,13.0
11850,14.0
11851,0.0
11852,12.0
11853,0.0
11854,0.0
11855,12.0
11856,0.0
11857,0.0
11858,0.0
11859,0.0
11860,7.0
11861,0.0
11862,0.0
11863,7.0
11864,0.0
11865,7.0
11866,0.0
11867,7.0
11868,0.0
11869,24.0
11870,9.0
11871,0.0
11872,12.0
11873,24.0
11874,0.0
11875,12.0
11876,12.0
11877,0.0
11878,11.0
11879,12.0
11880,12.0
11881,8.0
11882,0.0
11883,14.0
11884,12.0
11885,8.0
11886,12.0
11887,4.0
11888,11.0
11889,0.0
11890,0.0
11891,8.0
11892,0.0
11893,0.0
11894,14.0
11895,15.0
11896,8.0
11897,11.0
11898,12.0
11899,0.0
11900,0.0
11901,0.0
11902,11.0
11903,12.0
11904,9.0
11905,0.0
11906,24.0
11907,12.0
11908,14.0
11909,0.0
11910,7.0
11911,7.0
11912,0.0
11913,0.0
11914,11.0
11915,12.0
11916,9.0
11917,0.0
11918,7.0
11919,0.0
11920,0.0
11921,14.0
11922,8.0
11923,12.0
11924,0.0
11925,0.0
11926,12.0
11927,0.0
11928,19.0
11929,0.0
11930,8.0
11931,0.0
11932,13.0
11933,0.0
11934,7.0
11935,12.0
11936,0.0
11937,3.0
11938,11.0
11939,12.0
11940,0.0
11941,11.0
11942,0.0
11943,13.0
11944,14.0
11945,0.0
11946,4.0
11947,0.0
11948,24.0
11949,0.0
11950,8.0
11951,14.0
11952,7.0
11953,12.0
11954,0.0
11955,0.0
11956,12.0
11957,7.0
11958,0.0
11959,7.0
11960,8.0
11961,0.0
11962,0.0
11963,0.0
11964,0.0
11965,11.0
11966,0.0
11967,12.0
11968,18.0
11969,0.0
11970,12.0
11971,7.0
11972,0.0
11973,14.0
11974,0.0
11975,12.0
11976,0.0
11977,0.0
11978,0.0
11979,0.0
11980,0.0
11981,12.0
11982,20.0
11983,13.0
11984,4.0
11985,13.0
11986,1.0
11987,0.0
11988,14.0
11989,12.0
11990,0.0
11991,0.0
11992,12.0
11993,12.0
11994,0.0
11995,12.0
11996,0.0
11997,17.0
11998,12.0
11999,8.0
12000,7.0
12001,0.0
12002,13.0
12003,7.0
12004,0.0
12005,11.0
12006,13.0
12007,13.0
12008,7.0
12009,0.0
12010,0.0
12011,12.0
12012,0.0
12013,0.0
12014,0.0
12015,8.0
12016,13.0
12017,12.0
12018,7.0
12019,14.0
12020,12.0
12021,12.0
12022,8.0
12023,0.0
12024,7.0
12025,12.0
12026,0.0
12027,0.0
12028,0.0
12029,11.0
12030,11.0
12031,0.0
12032,0.0
12033,0.0
12034,0.0
12035,13.0
12036,0.0
12037,0.0
12038,7.0
12039,8.0
12040,14.0
12041,4.0
12042,0.0
12043,11.0
12044,24.0
12045,0.0
12046,0.0
12047,0.0
12048,7.0
12049,14.0
12050,11.0
12051,0.0
12052,23.0
12053,8.0
12054,4.0
12055,13.0
12056,0.0
12057,14.0
12058,3.0
12059,15.0
12060,0.0
12061,0.0
12062,0.0
12063,12.0
12064,18.0
12065,0.0
12066,0.0
12067,0.0
12068,0.0
12069,14.0
12070,1.0
12071,8.0
12072,0.0
12073,7.0
12074,0.0
12075,11.0
12076,14.0
12077,7.0
12078,0.0
12079,0.0
12080,12.0
12081,14.0
12082,8.0
12083,11.0
12084,0.0
12085,24.0
12086,12.0
12087,12.0
12088,0.0
12089,0.0
12090,0.0
12091,12.0
12092,11.0
12093,11.0
12094,12.0
12095,14.0
12096,12.0
12097,7.0
12098,14.0
12099,0.0
12100,0.0
12101,14.0
12102,0.0
12103,19.0
12104,0.0
12105,3.0
12106,0.0
12107,0.0
12108,7.0
12109,7.0
12110,8.0
12111,0.0
12112,8.0
12113,0.0
12114,0.0
12115,0.0
12116,8.0
12117,11.0
12118,0.0
12119,24.0
12120,7.0
12121,1.0
12122,0.0
12123,13.0
12124,0.0
12125,12.0
12126,0.0
12127,14.0
12128,14.0
12129,12.0
12130,13.0
12131,14.0
12132,8.0
12133,0.0
12134,4.0
12135,20.0
12136,14.0
12137,12.0
12138,14.0
12139,17.0
12140,14.0
12141,11.0
12142,0.0
12143,0.0
12144,0.0
12145,8.0
12146,0.0
12147,12.0
12148,0.0
12149,20.0
12150,12.0
12151,0.0
12152,8.0
12153,19.0
12154,12.0
12155,0.0
12156,0.0
12157,14.0
12158,7.0
12159,7.0
12160,12.0
12161,12.0
12162,14.0
12163,7.0
12164,0.0
12165,0.0
12166,7.0
12167,7.0
12168,11.0
12169,0.0
12170,12.0
12171,0.0
12172,13.0
12173,11.0
12174,11.0
12175,0.0
12176,0.0
12177,0.0
12178,7.0
12179,8.0
12180,14.0
12181,12.0
12182,0.0
12183,11.0
12184,23.0
12185,7.0
12186,11.0
12187,0.0
12188,0.0
12189,0.0
12190,0.0
12191,12.0
12192,7.0
12193,0.0
12194,0.0
12195,0.0
12196,0.0
12197,0.0
12198,7.0
12199,11.0
12200,0.0
12201,7.0
12202,11.0
12203,0.0
12204,0.0
12205,0.0
12206,0.0
12207,0.0
12208,7.0
12209,0.0
12210,21.0
12211,0.0
12212,0.0
12213,12.0
12214,0.0
12215,12.0
12216,0.0
12217,0.0
12218,24.0
12219,24.0
12220,0.0
12221,0.0
12222,0.0
12223,0.0
12224,0.0
12225,0.0
12226,8.0
12227,0.0
12228,0.0
12229,12.0
12230,7.0
12231,12.0
12232,0.0
12233,11.0
12234,0.0
12235,7.0
12236,12.0
12237,4.0
12238,14.0
12239,13.0
12240,11.0
12241,0.0
12242,0.0
12243,13.0
12244,8.0
12245,13.0
12246,0.0
12247,0.0
12248,0.0
12249,0.0
12250,0.0
12251,0.0
12252,12.0
12253,0.0
12254,13.0
12255,24.0
12256,0.0
12257,0.0
12258,12.0
12259,14.0
12260,0.0
12261,0.0
12262,0.0
12263,14.0
12264,7.0
12265,14.0
12266,0.0
12267,7.0
12268,0.0
12269,0.0
12270,7.0
12271,19.0
12272,2.0
12273,12.0
12274,20.0
12275,14.0
12276,0.0
12277,8.0
12278,12.0
12279,0.0
12280,8.0
12281,0.0
12282,12.0
12283,11.0
12284,8.0
12285,14.0
12286,0.0
12287,24.0
12288,8.0
12289,7.0
12290,11.0
12291,0.0
12292,11.0
12293,24.0
12294,0.0
12295,14.0
12296,7.0
12297,12.0
12298,2.0
12299,0.0
12300,4.0
12301,11.0
12302,19.0
12303,12.0
12304,14.0
12305,11.0
12306,0.0
12307,0.0
12308,0.0
12309,24.0
12310,0.0
12311,0.0
12312,0.0
12313,0.0
12314,0.0
12315,0.0
12316,0.0
12317,0.0
12318,7.0
12319,12.0
12320,0.0
12321,13.0
12322,9.0
12323,8.0
12324,12.0
12325,0.0
12326,0.0
12327,7.0
12328,12.0
12329,0.0
12330,0.0
12331,12.0
12332,24.0
12333,8.0
12334,11.0
12335,0.0
12336,0.0
12337,0.0
12338,8.0
12339,0.0
12340,0.0
12341,12.0
12342,19.0
12343,0.0
12344,24.0
12345,0.0
12346,0.0
12347,8.0
12348,0.0
12349,7.0
12350,0.0
12351,18.0
12352,11.0
12353,0.0
12354,0.0
12355,0.0
12356,8.0
12357,0.0
12358,20.0
12359,14.0
12360,12.0
12361,12.0
12362,13.0
12363,0.0
12364,0.0
12365,12.0
12366,7.0
12367,14.0
12368,0.0
12369,11.0
12370,0.0
12371,11.0
12372,0.0
12373,0.0
12374,0.0
12375,14.0
12376,0.0
12377,0.0
12378,0.0
12379,12.0
12380,0.0
12381,11.0
12382,0.0
12383,1.0
12384,7.0
12385,24.0
12386,8.0
12387,4.0
12388,0.0
12389,0.0
12390,7.0
12391,4.0
12392,14.0
12393,12.0
12394,7.0
12395,0.0
12396,0.0
12397,12.0
12398,12.0
12399,0.0
12400,0.0
12401,0.0
12402,0.0
12403,0.0
12404,7.0
12405,24.0
12406,8.0
12407,4.0
12408,0.0
12409,12.0
12410,0.0
12411,19.0
12412,0.0
12413,0.0
12414,0.0
12415,0.0
12416,0.0
12417,0.0
12418,0.0
12419,0.0
12420,13.0
12421,0.0
12422,7.0
12423,7.0
12424,14.0
12425,20.0
12426,0.0
12427,0.0
12428,14.0
12429,0.0
12430,0.0
12431,7.0
12432,13.0
12433,14.0
12434,13.0
12435,8.0
12436,13.0
12437,0.0
12438,7.0
12439,0.0
12440,14.0
12441,7.0
12442,7.0
12443,7.0
12444,14.0
12445,7.0
12446,14.0
12447,9.0
12448,7.0
12449,7.0
12450,12.0
12451,13.0
12452,12.0
12453,19.0
12454,12.0
12455,11.0
12456,11.0
12457,0.0
12458,0.0
12459,0.0
12460,0.0
12461,7.0
12462,0.0
12463,0.0
12464,12.0
12465,12.0
12466,0.0
12467,8.0
12468,8.0
12469,0.0
12470,17.0
12471,8.0
12472,8.0
12473,0.0
12474,4.0
12475,12.0
12476,0.0
12477,0.0
12478,0.0
12479,11.0
12480,0.0
12481,0.0
12482,0.0
12483,0.0
12484,12.0
12485,0.0
12486,11.0
12487,14.0
12488,12.0
12489,11.0
12490,11.0
12491,0.0
12492,14.0
12493,0.0
12494,7.0
12495,12.0
12496,0.0
12497,19.0
12498,0.0
12499,24.0
12500,0.0
12501,0.0
12502,0.0
12503,7.0
12504,0.0
12505,14.0
12506,12.0
12507,14.0
12508,12.0
12509,8.0
12510,0.0
12511,0.0
12512,0.0
12513,0.0
12514,0.0
12515,7.0
12516,0.0
12517,0.0
12518,0.0
12519,0.0
12520,24.0
12521,8.0
12522,19.0
12523,14.0
12524,15.0
12525,7.0
12526,0.0
12527,24.0
12528,0.0
12529,8.0
12530,0.0
12531,0.0
12532,0.0
12533,0.0
12534,7.0
12535,0.0
12536,14.0
12537,7.0
12538,11.0
12539,0.0
12540,3.0
12541,0.0
12542,0.0
12543,14.0
12544,0.0
12545,12.0
12546,7.0
12547,0.0
12548,0.0
12549,0.0
12550,7.0
12551,0.0
12552,0.0
12553,0.0
12554,6.0
12555,7.0
12556,12.0
12557,14.0
12558,0.0
12559,8.0
12560,0.0
12561,12.0
12562,11.0
12563,9.0
12564,1.0
12565,22.0
12566,0.0
12567,7.0
12568,7.0
12569,0.0
12570,0.0
12571,0.0
12572,14.0
12573,11.0
12574,11.0
12575,0.0
12576,0.0
12577,0.0
12578,12.0
12579,0.0
12580,8.0
12581,7.0
12582,0.0
12583,0.0
12584,20.0
12585,0.0
12586,7.0
12587,14.0
12588,1.0
12589,12.0
12590,0.0
12591,7.0
12592,14.0
12593,2.0
12594,0.0
12595,0.0
12596,12.0
12597,8.0
12598,0.0
12599,7.0
12600,11.0
12601,0.0
12602,0.0
12603,0.0
12604,7.0
12605,14.0
12606,12.0
12607,7.0
12608,11.0
12609,0.0
12610,0.0
12611,0.0
12612,13.0
12613,14.0
12614,0.0
12615,0.0
12616,13.0
12617,7.0
12618,0.0
12619,12.0
12620,0.0
12621,20.0
12622,12.0
12623,12.0
12624,0.0
12625,14.0
12626,0.0
12627,12.0
12628,0.0
12629,0.0
12630,0.0
12631,0.0
12632,13.0
12633,12.0
12634,14.0
12635,2.0
12636,12.0
12637,18.0
12638,12.0
12639,0.0
12640,7.0
12641,11.0
12642,0.0
12643,7.0
12644,12.0
12645,0.0
12646,11.0
12647,11.0
12648,14.0
12649,0.0
12650,0.0
12651,0.0
12652,12.0
12653,0.0
12654,0.0
12655,0.0
12656,12.0
12657,0.0
12658,12.0
12659,11.0
12660,12.0
12661,13.0
12662,7.0
12663,14.0
12664,0.0
12665,14.0
12666,0.0
12667,2.0
12668,0.0
12669,0.0
12670,12.0
12671,0.0
12672,8.0
12673,0.0
12674,0.0
12675,12.0
12676,12.0
12677,0.0
12678,11.0
12679,11.0
12680,12.0
12681,0.0
12682,0.0
12683,7.0
12684,14.0
12685,13.0
12686,24.0
12687,19.0
12688,0.0
12689,8.0
12690,0.0
12691,0.0
12692,19.0
12693,14.0
12694,0.0
12695,19.0
12696,12.0
12697,0.0
12698,7.0
12699,0.0
12700,0.0
12701,12.0
12702,0.0
12703,14.0
12704,0.0
12705,13.0
12706,0.0
12707,0.0
12708,0.0
12709,0.0
12710,0.0
12711,4.0
12712,24.0
12713,8.0
12714,13.0
12715,0.0
12716,7.0
12717,0.0
12718,8.0
12719,0.0
12720,11.0
12721,12.0
12722,0.0
12723,12.0
12724,8.0
12725,0.0
12726,12.0
12727,14.0
12728,7.0
12729,0.0
12730,0.0
12731,12.0
12732,9.0
12733,0.0
12734,12.0
12735,13.0
12736,0.0
12737,13.0
12738,14.0
12739,0.0
12740,0.0
12741,11.0
12742,0.0
12743,7.0
12744,7.0
12745,24.0
12746,0.0
12747,0.0
12748,11.0
12749,12.0
12750,14.0
12751,14.0
12752,9.0
12753,13.0
12754,11.0
12755,12.0
12756,13.0
12757,14.0
12758,12.0
12759,0.0
12760,13.0
12761,14.0
12762,0.0
12763,0.0
12764,0.0
12765,0.0
12766,7.0
12767,0.0
12768,0.0
12769,7.0
12770,8.0
12771,0.0
12772,12.0
12773,0.0
12774,7.0
12775,0.0
12776,14.0
12777,0.0
12778,14.0
12779,12.0
12780,0.0
12781,0.0
12782,14.0
12783,8.0
12784,7.0
12785,7.0
12786,0.0
12787,8.0
12788,0.0
12789,0.0
12790,0.0
12791,20.0
12792,8.0
12793,0.0
12794,7.0
12795,0.0
12796,0.0
12797,11.0
12798,12.0
12799,12.0
12800,14.0
12801,0.0
12802,11.0
12803,13.0
12804,14.0
12805,0.0
12806,0.0
12807,0.0
12808,8.0
12809,24.0
12810,8.0
12811,14.0
12812,14.0
12813,7.0
12814,12.0
12815,0.0
12816,8.0
12817,0.0
12818,0.0
12819,14.0
12820,0.0
12821,13.0
12822,0.0
12823,0.0
12824,12.0
12825,12.0
12826,13.0
12827,14.0
12828,0.0
12829,0.0
12830,0.0
12831,8.0
12832,8.0
12833,11.0
12834,14.0
12835,24.0
12836,0.0
12837,0.0
12838,0.0
12839,0.0
12840,11.0
12841,0.0
12842,0.0
12843,15.0
12844,0.0
12845,0.0
12846,14.0
12847,8.0
12848,12.0
12849,12.0
12850,12.0
12851,14.0
12852,11.0
12853,0.0
12854,0.0
12855,12.0
12856,11.0
12857,14.0
12858,13.0
12859,11.0
12860,0.0
12861,0.0
12862,7.0
12863,11.0
12864,11.0
12865,12.0
12866,11.0
12867,12.0
12868,7.0
12869,11.0
12870,13.0
12871,11.0
12872,14.0
12873,0.0
12874,0.0
12875,0.0
12876,0.0
12877,11.0
12878,0.0
12879,4.0
12880,0.0
12881,0.0
12882,0.0
12883,0.0
12884,8.0
12885,14.0
12886,12.0
12887,0.0
12888,7.0
12889,7.0
12890,8.0
12891,12.0
12892,0.0
12893,0.0
12894,7.0
12895,0.0
12896,0.0
12897,7.0
12898,0.0
12899,19.0
12900,0.0
12901,0.0
12902,8.0
12903,0.0
12904,0.0
12905,0.0
12906,0.0
12907,19.0
12908,0.0
12909,0.0
12910,12.0
12911,11.0
12912,0.0
12913,0.0
12914,0.0
12915,8.0
12916,12.0
12917,8.0
12918,12.0
12919,0.0
12920,12.0
12921,8.0
12922,0.0
12923,12.0
12924,8.0
12925,0.0
12926,19.0
12927,12.0
12928,0.0
12929,0.0
12930,11.0
12931,11.0
12932,11.0
12933,0.0
12934,12.0
12935,0.0
12936,0.0
12937,8.0
12938,0.0
12939,0.0
12940,0.0
12941,0.0
12942,0.0
12943,12.0
12944,14.0
12945,7.0
12946,0.0
12947,0.0
12948,0.0
12949,14.0
12950,12.0
12951,7.0
12952,0.0
12953,12.0
12954,8.0
12955,24.0
12956,7.0
12957,0.0
12958,0.0
12959,8.0
12960,14.0
12961,24.0
12962,7.0
12963,12.0
12964,0.0
12965,0.0
12966,1.0
12967,0.0
12968,11.0
12969,0.0
12970,0.0
12971,0.0
12972,12.0
12973,0.0
12974,12.0
12975,11.0
12976,0.0
12977,0.0
12978,0.0
12979,0.0
12980,7.0
12981,0.0
12982,0.0
12983,0.0
12984,7.0
12985,12.0
12986,0.0
12987,14.0
12988,0.0
12989,0.0
12990,7.0
12991,15.0
12992,12.0
12993,7.0
12994,7.0
12995,0.0
12996,12.0
12997,0.0
12998,12.0
12999,0.0
13000,13.0
13001,24.0
13002,14.0
13003,7.0
13004,12.0
13005,12.0
13006,12.0
13007,11.0
13008,4.0
13009,11.0
13010,0.0
13011,0.0
13012,11.0
13013,0.0
13014,0.0
13015,8.0
13016,0.0
13017,0.0
13018,0.0
13019,19.0
13020,0.0
13021,4.0
13022,11.0
13023,0.0
13024,13.0
13025,0.0
13026,13.0
13027,12.0
13028,7.0
13029,13.0
13030,3.0
13031,0.0
13032,12.0
13033,7.0
13034,7.0
13035,7.0
13036,0.0
13037,4.0
13038,0.0
13039,7.0
13040,24.0
13041,12.0
13042,14.0
13043,12.0
13044,0.0
13045,0.0
13046,20.0
13047,12.0
13048,8.0
13049,12.0
13050,8.0
13051,14.0
13052,0.0
13053,12.0
13054,4.0
13055,24.0
13056,4.0
13057,12.0
13058,0.0
13059,24.0
13060,12.0
13061,7.0
13062,1.0
13063,3.0
13064,12.0
13065,0.0
13066,7.0
13067,11.0
13068,7.0
13069,14.0
13070,0.0
13071,8.0
13072,8.0
13073,0.0
13074,14.0
13075,7.0
13076,0.0
13077,0.0
13078,13.0
13079,14.0
13080,19.0
13081,8.0
13082,0.0
13083,12.0
13084,12.0
13085,12.0
13086,12.0
13087,0.0
13088,14.0
13089,8.0
13090,0.0
13091,0.0
13092,14.0
13093,0.0
13094,14.0
13095,7.0
13096,12.0
13097,13.0
13098,24.0
13099,14.0
13100,7.0
13101,0.0
13102,24.0
13103,0.0
13104,7.0
13105,4.0
13106,0.0
13107,0.0
13108,12.0
13109,7.0
13110,17.0
13111,0.0
13112,0.0
13113,7.0
13114,0.0
13115,7.0
13116,7.0
13117,14.0
13118,0.0
13119,8.0
13120,0.0
13121,14.0
13122,7.0
13123,0.0
13124,0.0
13125,8.0
13126,14.0
13127,11.0
13128,8.0
13129,19.0
13130,0.0
13131,7.0
13132,0.0
13133,15.0
13134,0.0
13135,0.0
13136,0.0
13137,7.0
13138,0.0
13139,7.0
13140,3.0
13141,17.0
13142,0.0
13143,13.0
13144,7.0
13145,12.0
13146,12.0
13147,0.0
13148,0.0
13149,8.0
13150,0.0
13151,12.0
13152,12.0
13153,0.0
13154,14.0
13155,14.0
13156,0.0
13157,12.0
13158,11.0
13159,0.0
13160,0.0
13161,12.0
13162,0.0
13163,8.0
13164,14.0
13165,0.0
13166,0.0
13167,24.0
13168,7.0
13169,0.0
13170,14.0
13171,0.0
13172,0.0
13173,0.0
13174,7.0
13175,0.0
13176,7.0
13177,7.0
13178,11.0
13179,0.0
13180,14.0
13181,11.0
13182,12.0
13183,11.0
13184,0.0
13185,7.0
13186,7.0
13187,0.0
13188,14.0
13189,9.0
13190,11.0
13191,0.0
13192,0.0
13193,11.0
13194,12.0
13195,20.0
13196,24.0
13197,8.0
13198,0.0
13199,4.0
13200,0.0
13201,14.0
13202,14.0
13203,0.0
13204,0.0
13205,12.0
13206,12.0
13207,0.0
13208,24.0
13209,11.0
13210,0.0
13211,0.0
13212,0.0
13213,8.0
13214,7.0
13215,0.0
13216,0.0
13217,8.0
13218,14.0
13219,7.0
13220,8.0
13221,7.0
13222,14.0
13223,8.0
13224,19.0
13225,8.0
13226,20.0
13227,8.0
13228,20.0
13229,0.0
13230,7.0
13231,0.0
13232,14.0
13233,8.0
13234,0.0
13235,3.0
13236,11.0
13237,7.0
13238,0.0
13239,24.0
13240,18.0
13241,7.0
13242,12.0
13243,11.0
13244,14.0
13245,4.0
13246,0.0
13247,0.0
13248,0.0
13249,0.0
13250,8.0
13251,11.0
13252,19.0
13253,0.0
13254,7.0
13255,7.0
13256,8.0
13257,11.0
13258,7.0
13259,12.0
13260,0.0
13261,0.0
13262,12.0
13263,8.0
13264,24.0
13265,0.0
13266,0.0
13267,12.0
13268,12.0
13269,8.0
13270,0.0
13271,7.0
13272,12.0
13273,24.0
13274,11.0
13275,0.0
13276,14.0
13277,8.0
13278,0.0
13279,12.0
13280,12.0
13281,11.0
13282,0.0
13283,0.0
13284,13.0
13285,0.0
13286,13.0
13287,0.0
13288,0.0
13289,0.0
13290,0.0
13291,24.0
13292,0.0
13293,0.0
13294,12.0
13295,0.0
13296,12.0
13297,0.0
13298,12.0
13299,19.0
13300,24.0
13301,0.0
13302,0.0
13303,0.0
13304,0.0
13305,7.0
13306,0.0
13307,12.0
13308,4.0
13309,0.0
13310,0.0
13311,14.0
13312,12.0
13313,0.0
13314,0.0
13315,14.0
13316,0.0
13317,11.0
13318,0.0
13319,0.0
13320,0.0
13321,0.0
13322,12.0
13323,0.0
13324,14.0
13325,7.0
13326,0.0
13327,0.0
13328,1.0
13329,12.0
13330,0.0
13331,0.0
13332,0.0
13333,1.0
13334,14.0
13335,13.0
13336,14.0
13337,7.0
13338,3.0
13339,12.0
13340,24.0
13341,18.0
13342,0.0
13343,14.0
13344,11.0
13345,7.0
13346,12.0
13347,0.0
13348,8.0
13349,0.0
13350,7.0
13351,11.0
13352,8.0
13353,7.0
13354,11.0
13355,12.0
13356,0.0
13357,0.0
13358,12.0
13359,4.0
13360,0.0
13361,0.0
13362,13.0
13363,12.0
13364,0.0
13365,0.0
13366,11.0
13367,11.0
13368,7.0
13369,17.0
13370,13.0
13371,0.0
13372,12.0
13373,12.0
13374,8.0
13375,12.0
13376,13.0
13377,0.0
13378,16.0
13379,11.0
13380,8.0
13381,12.0
13382,8.0
13383,0.0
13384,12.0
