,Population
14359,7.0
14360,12.0
14361,8.0
14362,7.0
14363,12.0
14364,0.0
14365,0.0
14366,0.0
14367,0.0
14368,11.0
14369,14.0
14370,0.0
14371,24.0
14372,7.0
14373,14.0
14374,8.0
14375,0.0
14376,14.0
14377,24.0
14378,12.0
14379,8.0
14380,14.0
14381,19.0
14382,12.0
14383,11.0
14384,7.0
14385,13.0
14386,14.0
14387,0.0
14388,7.0
14389,14.0
14390,13.0
14391,7.0
14392,0.0
14393,0.0
14394,7.0
14395,14.0
14396,7.0
14397,8.0
14398,7.0
14399,12.0
14400,0.0
14401,0.0
14402,0.0
14403,8.0
14404,11.0
14405,24.0
14406,0.0
14407,0.0
14408,14.0
14409,0.0
14410,14.0
14411,0.0
14412,7.0
14413,7.0
14414,12.0
14415,13.0
14416,12.0
14417,12.0
14418,14.0
14419,0.0
14420,0.0
14421,11.0
14422,0.0
14423,7.0
14424,0.0
14425,12.0
14426,19.0
14427,0.0
14428,7.0
14429,12.0
14430,4.0
14431,0.0
14432,2.0
14433,14.0
14434,0.0
14435,24.0
14436,0.0
14437,0.0
14438,24.0
14439,0.0
14440,7.0
14441,0.0
14442,12.0
14443,7.0
14444,0.0
14445,2.0
14446,12.0
14447,7.0
14448,7.0
14449,0.0
14450,4.0
14451,0.0
14452,24.0
14453,8.0
14454,7.0
14455,14.0
14456,24.0
14457,15.0
14458,0.0
14459,0.0
14460,19.0
14461,12.0
14462,0.0
14463,0.0
14464,0.0
14465,0.0
14466,0.0
14467,0.0
14468,8.0
14469,0.0
14470,12.0
14471,14.0
14472,0.0
14473,0.0
14474,0.0
14475,12.0
14476,15.0
14477,0.0
14478,14.0
14479,13.0
14480,7.0
14481,0.0
14482,24.0
14483,2.0
14484,0.0
14485,0.0
14486,12.0
14487,14.0
14488,12.0
14489,14.0
14490,4.0
14491,14.0
14492,12.0
14493,0.0
14494,14.0
14495,12.0
14496,0.0
14497,0.0
14498,0.0
14499,7.0
14500,7.0
14501,0.0
14502,12.0
14503,7.0
14504,0.0
14505,11.0
14506,12.0
14507,14.0
14508,4.0
14509,7.0
14510,14.0
14511,0.0
14512,7.0
14513,12.0
14514,0.0
14515,0.0
14516,14.0
14517,7.0
14518,0.0
14519,14.0
14520,7.0
14521,14.0
14522,24.0
14523,0.0
14524,7.0
14525,3.0
14526,0.0
14527,0.0
14528,12.0
14529,7.0
14530,0.0
14531,0.0
14532,0.0
14533,18.0
14534,7.0
14535,0.0
14536,12.0
14537,0.0
14538,12.0
14539,7.0
14540,8.0
14541,14.0
14542,7.0
14543,8.0
14544,12.0
14545,0.0
14546,6.0
14547,0.0
14548,9.0
14549,0.0
14550,0.0
14551,8.0
14552,0.0
14553,13.0
14554,0.0
14555,12.0
14556,7.0
14557,0.0
14558,7.0
14559,12.0
14560,11.0
14561,0.0
14562,0.0
14563,0.0
14564,0.0
14565,0.0
14566,11.0
14567,0.0
14568,11.0
14569,0.0
14570,12.0
14571,0.0
14572,12.0
14573,0.0
14574,0.0
14575,0.0
14576,13.0
14577,15.0
14578,0.0
14579,0.0
14580,12.0
14581,12.0
14582,7.0
14583,0.0
14584,0.0
14585,0.0
14586,11.0
14587,8.0
14588,7.0
14589,0.0
14590,0.0
14591,12.0
14592,12.0
14593,0.0
14594,0.0
14595,12.0
14596,14.0
14597,12.0
14598,8.0
14599,0.0
14600,0.0
14601,0.0
14602,0.0
14603,14.0
14604,0.0
14605,14.0
14606,0.0
14607,0.0
14608,7.0
14609,0.0
14610,1.0
14611,0.0
14612,12.0
14613,0.0
14614,8.0
14615,14.0
14616,13.0
14617,7.0
14618,12.0
14619,1.0
14620,12.0
14621,0.0
14622,0.0
14623,7.0
14624,0.0
14625,7.0
14626,0.0
14627,0.0
14628,0.0
14629,7.0
14630,14.0
14631,0.0
14632,0.0
14633,7.0
14634,0.0
14635,0.0
14636,0.0
14637,0.0
14638,12.0
14639,7.0
14640,7.0
14641,11.0
14642,0.0
14643,0.0
14644,14.0
14645,12.0
14646,0.0
14647,12.0
14648,0.0
14649,12.0
14650,13.0
14651,0.0
14652,12.0
14653,0.0
14654,12.0
14655,0.0
14656,13.0
14657,7.0
14658,19.0
14659,7.0
14660,13.0
14661,0.0
14662,7.0
14663,12.0
14664,11.0
14665,0.0
14666,7.0
14667,0.0
14668,11.0
14669,0.0
14670,12.0
14671,7.0
14672,0.0
14673,0.0
14674,0.0
14675,8.0
14676,0.0
14677,0.0
14678,12.0
14679,0.0
14680,12.0
14681,0.0
14682,7.0
14683,8.0
14684,24.0
14685,0.0
14686,7.0
14687,0.0
14688,11.0
14689,14.0
14690,0.0
14691,0.0
14692,24.0
14693,0.0
14694,7.0
14695,23.0
14696,14.0
14697,0.0
14698,11.0
14699,4.0
14700,0.0
14701,7.0
14702,12.0
14703,0.0
14704,16.0
14705,24.0
14706,0.0
14707,0.0
14708,19.0
14709,24.0
14710,7.0
14711,7.0
14712,0.0
14713,0.0
14714,12.0
14715,24.0
14716,12.0
14717,0.0
14718,11.0
14719,12.0
14720,11.0
14721,13.0
14722,1.0
14723,0.0
14724,0.0
14725,11.0
14726,12.0
14727,0.0
14728,0.0
14729,14.0
14730,0.0
14731,0.0
14732,11.0
14733,7.0
14734,12.0
14735,11.0
14736,0.0
14737,0.0
14738,11.0
14739,0.0
14740,19.0
14741,7.0
14742,7.0
14743,0.0
14744,7.0
14745,14.0
14746,0.0
14747,12.0
14748,14.0
14749,0.0
14750,0.0
14751,14.0
14752,0.0
14753,11.0
14754,0.0
14755,0.0
14756,7.0
14757,7.0
14758,0.0
14759,13.0
14760,11.0
14761,0.0
14762,0.0
14763,5.0
14764,12.0
14765,0.0
14766,7.0
14767,14.0
14768,11.0
14769,4.0
14770,24.0
14771,0.0
14772,12.0
14773,7.0
14774,12.0
14775,14.0
14776,0.0
14777,7.0
14778,7.0
14779,4.0
14780,0.0
14781,7.0
14782,0.0
14783,7.0
14784,0.0
14785,0.0
14786,0.0
14787,1.0
14788,7.0
14789,0.0
14790,7.0
14791,14.0
14792,0.0
14793,7.0
14794,0.0
14795,12.0
14796,11.0
14797,0.0
14798,0.0
14799,14.0
14800,24.0
14801,0.0
14802,0.0
14803,14.0
14804,11.0
14805,0.0
14806,0.0
14807,8.0
14808,12.0
14809,8.0
14810,0.0
14811,0.0
14812,0.0
14813,7.0
14814,8.0
14815,3.0
14816,7.0
14817,0.0
14818,7.0
14819,3.0
14820,6.0
14821,0.0
14822,0.0
14823,7.0
14824,0.0
14825,12.0
14826,0.0
14827,11.0
14828,7.0
14829,7.0
14830,0.0
14831,0.0
14832,20.0
14833,0.0
14834,0.0
14835,19.0
14836,14.0
14837,0.0
14838,0.0
14839,12.0
14840,11.0
14841,0.0
14842,7.0
14843,7.0
14844,8.0
14845,18.0
14846,7.0
14847,0.0
14848,0.0
14849,8.0
14850,17.0
14851,11.0
14852,12.0
14853,0.0
14854,7.0
14855,0.0
14856,11.0
14857,11.0
14858,4.0
14859,0.0
14860,0.0
14861,20.0
14862,0.0
14863,8.0
14864,7.0
14865,20.0
14866,7.0
14867,11.0
14868,0.0
14869,12.0
14870,18.0
14871,7.0
14872,9.0
14873,2.0
14874,7.0
14875,8.0
14876,8.0
14877,8.0
14878,0.0
14879,13.0
14880,14.0
14881,13.0
14882,1.0
14883,14.0
14884,11.0
14885,14.0
14886,0.0
14887,8.0
14888,7.0
14889,12.0
14890,0.0
14891,0.0
14892,12.0
14893,7.0
14894,12.0
14895,0.0
14896,7.0
14897,0.0
14898,0.0
14899,7.0
14900,12.0
14901,3.0
14902,24.0
14903,14.0
14904,20.0
14905,11.0
14906,0.0
14907,13.0
14908,12.0
14909,14.0
14910,12.0
14911,0.0
14912,8.0
14913,12.0
14914,7.0
14915,14.0
14916,0.0
14917,8.0
14918,0.0
14919,12.0
14920,15.0
14921,8.0
14922,14.0
14923,0.0
14924,0.0
14925,12.0
14926,0.0
14927,11.0
14928,7.0
14929,14.0
14930,7.0
14931,7.0
14932,0.0
14933,17.0
14934,12.0
14935,12.0
14936,7.0
14937,12.0
14938,0.0
14939,4.0
14940,14.0
14941,12.0
14942,14.0
14943,0.0
14944,0.0
14945,13.0
14946,14.0
14947,9.0
14948,11.0
14949,11.0
14950,11.0
14951,0.0
14952,0.0
14953,12.0
14954,0.0
14955,13.0
14956,7.0
14957,2.0
14958,8.0
14959,0.0
14960,8.0
14961,7.0
14962,14.0
14963,12.0
14964,7.0
14965,14.0
14966,7.0
14967,7.0
14968,7.0
14969,19.0
14970,12.0
14971,11.0
14972,1.0
14973,8.0
14974,0.0
14975,11.0
14976,11.0
14977,8.0
14978,24.0
14979,0.0
14980,12.0
14981,7.0
14982,14.0
14983,12.0
14984,0.0
14985,12.0
14986,14.0
14987,0.0
14988,7.0
14989,12.0
14990,14.0
14991,0.0
14992,11.0
14993,8.0
14994,11.0
14995,14.0
14996,0.0
14997,9.0
14998,12.0
14999,7.0
15000,3.0
15001,0.0
15002,20.0
15003,12.0
15004,7.0
15005,0.0
15006,14.0
15007,0.0
15008,12.0
15009,14.0
15010,14.0
15011,14.0
15012,17.0
15013,0.0
15014,13.0
15015,7.0
15016,18.0
15017,0.0
15018,0.0
15019,12.0
15020,0.0
15021,0.0
15022,0.0
15023,7.0
15024,12.0
15025,14.0
15026,14.0
15027,0.0
15028,14.0
15029,12.0
15030,14.0
15031,0.0
15032,0.0
15033,12.0
15034,7.0
15035,13.0
15036,0.0
15037,0.0
15038,17.0
15039,12.0
15040,8.0
15041,0.0
15042,12.0
15043,7.0
15044,0.0
15045,0.0
15046,12.0
15047,0.0
15048,0.0
15049,0.0
15050,14.0
15051,14.0
15052,11.0
15053,12.0
15054,0.0
15055,11.0
15056,0.0
15057,7.0
15058,7.0
15059,0.0
15060,12.0
15061,0.0
15062,0.0
15063,0.0
15064,14.0
15065,11.0
15066,0.0
15067,14.0
15068,12.0
15069,0.0
15070,12.0
15071,14.0
15072,7.0
15073,0.0
15074,12.0
15075,0.0
15076,0.0
15077,7.0
15078,7.0
15079,0.0
15080,0.0
15081,0.0
15082,0.0
15083,0.0
15084,7.0
15085,7.0
15086,12.0
15087,4.0
15088,14.0
15089,8.0
15090,24.0
15091,0.0
15092,0.0
15093,0.0
15094,0.0
15095,0.0
15096,20.0
15097,12.0
15098,0.0
15099,14.0
15100,0.0
15101,12.0
15102,0.0
15103,12.0
15104,0.0
15105,16.0
15106,0.0
15107,7.0
15108,14.0
15109,7.0
15110,12.0
15111,7.0
15112,0.0
15113,8.0
15114,7.0
15115,12.0
15116,0.0
15117,0.0
15118,9.0
15119,11.0
15120,12.0
15121,12.0
15122,8.0
15123,7.0
15124,0.0
15125,0.0
15126,0.0
15127,11.0
15128,18.0
15129,0.0
15130,0.0
15131,12.0
15132,4.0
15133,0.0
15134,12.0
15135,20.0
15136,14.0
15137,7.0
15138,7.0
15139,7.0
15140,18.0
15141,14.0
15142,19.0
15143,0.0
15144,12.0
15145,7.0
15146,0.0
15147,0.0
15148,0.0
15149,19.0
15150,0.0
15151,0.0
15152,0.0
15153,4.0
15154,9.0
15155,8.0
15156,14.0
15157,8.0
15158,7.0
15159,0.0
15160,0.0
15161,0.0
15162,0.0
15163,14.0
15164,0.0
15165,14.0
15166,13.0
15167,0.0
15168,24.0
15169,0.0
15170,0.0
15171,0.0
15172,12.0
15173,7.0
15174,0.0
15175,0.0
15176,0.0
15177,0.0
15178,0.0
15179,0.0
15180,0.0
15181,0.0
15182,8.0
15183,0.0
15184,14.0
15185,0.0
15186,0.0
15187,12.0
15188,0.0
15189,12.0
15190,11.0
15191,4.0
15192,13.0
15193,11.0
15194,0.0
15195,7.0
15196,0.0
15197,12.0
15198,1.0
15199,0.0
15200,7.0
15201,0.0
15202,7.0
15203,0.0
15204,12.0
15205,14.0
15206,11.0
15207,11.0
15208,0.0
15209,0.0
15210,12.0
15211,7.0
15212,14.0
15213,11.0
15214,7.0
15215,7.0
15216,17.0
15217,8.0
15218,0.0
15219,11.0
15220,11.0
15221,0.0
15222,8.0
15223,0.0
15224,0.0
15225,0.0
15226,24.0
15227,18.0
15228,0.0
15229,0.0
15230,0.0
15231,20.0
15232,17.0
15233,0.0
15234,0.0
15235,8.0
15236,0.0
15237,1.0
15238,14.0
15239,14.0
15240,0.0
15241,9.0
15242,14.0
15243,0.0
15244,7.0
15245,0.0
15246,7.0
15247,12.0
15248,0.0
15249,12.0
15250,13.0
15251,0.0
15252,7.0
15253,0.0
15254,0.0
15255,8.0
15256,0.0
15257,7.0
15258,14.0
15259,14.0
15260,12.0
15261,20.0
15262,0.0
15263,0.0
15264,12.0
15265,7.0
15266,14.0
15267,11.0
15268,0.0
15269,21.0
15270,12.0
15271,0.0
15272,0.0
15273,24.0
15274,0.0
15275,12.0
15276,7.0
15277,0.0
15278,12.0
15279,12.0
15280,0.0
15281,0.0
15282,0.0
15283,12.0
15284,8.0
15285,23.0
15286,8.0
15287,14.0
15288,8.0
15289,7.0
15290,0.0
15291,7.0
15292,12.0
15293,0.0
15294,0.0
15295,18.0
15296,12.0
15297,12.0
15298,8.0
15299,0.0
15300,7.0
15301,0.0
15302,12.0
15303,7.0
15304,12.0
15305,12.0
15306,1.0
15307,12.0
15308,7.0
15309,24.0
15310,17.0
15311,20.0
15312,0.0
15313,0.0
15314,8.0
15315,7.0
15316,7.0
15317,12.0
15318,7.0
15319,11.0
15320,8.0
15321,12.0
15322,13.0
15323,12.0
15324,14.0
15325,0.0
15326,12.0
15327,0.0
15328,24.0
15329,9.0
15330,0.0
15331,0.0
15332,8.0
15333,9.0
15334,0.0
15335,12.0
15336,11.0
15337,7.0
15338,12.0
15339,1.0
15340,12.0
15341,7.0
15342,11.0
15343,4.0
15344,0.0
15345,11.0
15346,12.0
15347,0.0
15348,14.0
15349,14.0
15350,0.0
15351,0.0
15352,14.0
15353,7.0
15354,0.0
15355,4.0
15356,14.0
15357,0.0
15358,7.0
15359,0.0
15360,8.0
15361,0.0
15362,23.0
15363,9.0
15364,7.0
15365,24.0
15366,0.0
15367,0.0
15368,1.0
15369,0.0
15370,0.0
15371,0.0
15372,2.0
15373,14.0
15374,0.0
15375,8.0
15376,12.0
15377,7.0
15378,4.0
15379,7.0
15380,12.0
15381,0.0
15382,24.0
15383,8.0
15384,12.0
15385,0.0
15386,7.0
15387,14.0
15388,0.0
15389,0.0
15390,0.0
15391,0.0
15392,7.0
15393,12.0
15394,12.0
15395,0.0
15396,0.0
15397,8.0
15398,0.0
15399,7.0
15400,12.0
15401,7.0
15402,13.0
15403,12.0
15404,12.0
15405,7.0
15406,14.0
15407,13.0
15408,7.0
15409,0.0
15410,0.0
15411,14.0
15412,0.0
15413,24.0
15414,12.0
15415,0.0
15416,0.0
15417,7.0
15418,14.0
15419,8.0
15420,12.0
15421,0.0
15422,0.0
15423,0.0
15424,0.0
15425,0.0
15426,0.0
15427,0.0
15428,8.0
15429,7.0
15430,14.0
15431,0.0
15432,7.0
15433,0.0
15434,14.0
15435,12.0
15436,11.0
15437,0.0
15438,14.0
15439,0.0
15440,0.0
15441,7.0
15442,0.0
15443,14.0
15444,20.0
15445,12.0
15446,12.0
15447,7.0
15448,3.0
15449,14.0
15450,0.0
15451,24.0
15452,14.0
15453,0.0
15454,9.0
15455,20.0
15456,13.0
15457,11.0
15458,14.0
15459,0.0
15460,14.0
15461,8.0
15462,24.0
15463,0.0
15464,12.0
15465,7.0
15466,0.0
15467,13.0
15468,0.0
15469,7.0
15470,11.0
15471,0.0
15472,14.0
15473,24.0
15474,18.0
15475,11.0
15476,0.0
15477,3.0
15478,7.0
15479,7.0
15480,7.0
15481,0.0
15482,0.0
15483,0.0
15484,0.0
15485,13.0
15486,0.0
15487,12.0
15488,7.0
15489,12.0
15490,24.0
15491,12.0
15492,12.0
15493,7.0
15494,12.0
15495,13.0
15496,0.0
15497,11.0
15498,14.0
15499,14.0
15500,11.0
15501,12.0
15502,13.0
15503,17.0
15504,19.0
15505,12.0
15506,0.0
15507,7.0
15508,0.0
15509,13.0
15510,7.0
15511,7.0
15512,11.0
15513,0.0
15514,12.0
15515,13.0
15516,14.0
15517,0.0
15518,12.0
15519,4.0
15520,18.0
15521,4.0
15522,20.0
15523,0.0
15524,7.0
15525,11.0
15526,0.0
15527,0.0
15528,0.0
15529,0.0
15530,8.0
15531,0.0
15532,0.0
15533,0.0
15534,0.0
15535,4.0
15536,12.0
15537,7.0
15538,0.0
15539,15.0
15540,12.0
15541,12.0
15542,7.0
15543,7.0
15544,3.0
15545,12.0
15546,0.0
15547,15.0
15548,0.0
15549,18.0
15550,0.0
15551,6.0
15552,8.0
15553,13.0
15554,12.0
15555,14.0
15556,12.0
15557,0.0
15558,13.0
15559,14.0
15560,0.0
15561,7.0
15562,0.0
15563,0.0
15564,7.0
15565,0.0
15566,14.0
15567,0.0
15568,12.0
15569,12.0
15570,14.0
15571,13.0
15572,0.0
15573,0.0
15574,0.0
15575,24.0
15576,8.0
15577,9.0
15578,8.0
15579,11.0
15580,14.0
15581,15.0
15582,0.0
15583,0.0
15584,9.0
15585,8.0
15586,24.0
15587,0.0
15588,8.0
15589,12.0
15590,0.0
15591,4.0
15592,0.0
15593,8.0
15594,24.0
15595,12.0
15596,0.0
15597,0.0
15598,12.0
15599,0.0
15600,0.0
15601,0.0
15602,7.0
15603,14.0
15604,7.0
15605,0.0
15606,7.0
15607,14.0
15608,0.0
15609,0.0
15610,11.0
15611,0.0
15612,7.0
15613,11.0
15614,0.0
15615,11.0
15616,1.0
15617,12.0
15618,7.0
15619,0.0
15620,11.0
15621,12.0
15622,0.0
15623,11.0
15624,7.0
15625,0.0
15626,13.0
15627,7.0
15628,11.0
15629,0.0
15630,7.0
15631,24.0
15632,0.0
15633,24.0
15634,12.0
15635,15.0
15636,14.0
15637,0.0
15638,13.0
15639,12.0
15640,0.0
15641,8.0
15642,13.0
15643,12.0
15644,8.0
15645,14.0
15646,11.0
15647,11.0
15648,7.0
15649,7.0
15650,19.0
15651,12.0
15652,4.0
15653,11.0
15654,7.0
15655,14.0
15656,12.0
15657,12.0
15658,0.0
15659,0.0
15660,0.0
15661,0.0
15662,7.0
15663,12.0
15664,11.0
15665,0.0
15666,0.0
15667,12.0
15668,11.0
15669,0.0
15670,7.0
15671,12.0
15672,14.0
15673,0.0
15674,12.0
15675,12.0
15676,7.0
15677,11.0
15678,12.0
15679,0.0
15680,0.0
15681,8.0
15682,14.0
15683,14.0
15684,7.0
15685,7.0
15686,0.0
15687,14.0
15688,0.0
15689,12.0
15690,0.0
15691,13.0
15692,0.0
15693,0.0
15694,0.0
15695,13.0
15696,8.0
15697,12.0
15698,0.0
15699,14.0
15700,11.0
15701,0.0
15702,0.0
15703,0.0
15704,8.0
15705,7.0
15706,11.0
15707,0.0
15708,0.0
15709,8.0
15710,0.0
15711,7.0
15712,7.0
15713,12.0
15714,8.0
15715,0.0
15716,0.0
15717,0.0
15718,13.0
15719,11.0
15720,0.0
15721,8.0
15722,8.0
15723,0.0
15724,7.0
15725,0.0
15726,11.0
15727,0.0
15728,7.0
15729,7.0
15730,8.0
15731,0.0
15732,0.0
15733,11.0
15734,0.0
15735,11.0
15736,0.0
15737,0.0
15738,12.0
15739,0.0
15740,0.0
15741,7.0
15742,0.0
15743,0.0
15744,11.0
15745,7.0
15746,7.0
15747,11.0
15748,14.0
15749,1.0
15750,7.0
15751,7.0
15752,12.0
15753,13.0
15754,0.0
15755,7.0
15756,12.0
15757,24.0
15758,0.0
15759,0.0
15760,11.0
15761,0.0
15762,14.0
15763,0.0
15764,0.0
15765,11.0
15766,11.0
15767,8.0
15768,15.0
15769,12.0
15770,17.0
15771,0.0
15772,13.0
15773,7.0
15774,0.0
15775,11.0
15776,0.0
15777,12.0
15778,12.0
15779,7.0
15780,13.0
15781,7.0
15782,12.0
15783,0.0
15784,12.0
15785,7.0
15786,14.0
15787,0.0
15788,0.0
15789,21.0
15790,0.0
15791,12.0
15792,8.0
15793,7.0
15794,0.0
15795,15.0
15796,0.0
15797,0.0
15798,14.0
15799,7.0
15800,3.0
15801,9.0
15802,7.0
15803,8.0
15804,12.0
15805,7.0
15806,0.0
15807,11.0
15808,23.0
15809,7.0
15810,0.0
15811,24.0
15812,19.0
15813,15.0
15814,0.0
15815,13.0
15816,9.0
15817,11.0
15818,0.0
15819,12.0
15820,12.0
15821,0.0
15822,13.0
15823,0.0
15824,0.0
15825,7.0
15826,7.0
15827,0.0
15828,1.0
15829,12.0
15830,13.0
15831,0.0
15832,11.0
15833,0.0
15834,0.0
15835,0.0
15836,8.0
15837,7.0
15838,0.0
15839,0.0
15840,0.0
15841,11.0
15842,14.0
15843,0.0
15844,0.0
15845,7.0
15846,0.0
15847,11.0
15848,12.0
15849,7.0
15850,0.0
15851,7.0
15852,4.0
15853,7.0
15854,8.0
15855,11.0
15856,7.0
15857,8.0
15858,0.0
15859,0.0
15860,14.0
15861,14.0
15862,0.0
15863,14.0
15864,0.0
15865,13.0
15866,0.0
15867,0.0
15868,0.0
15869,0.0
15870,4.0
15871,12.0
15872,7.0
15873,14.0
15874,13.0
15875,12.0
15876,7.0
15877,7.0
15878,14.0
15879,13.0
15880,0.0
15881,11.0
15882,0.0
15883,0.0
15884,11.0
15885,0.0
15886,4.0
15887,24.0
15888,8.0
15889,14.0
15890,11.0
15891,12.0
15892,8.0
15893,12.0
15894,0.0
15895,14.0
15896,0.0
15897,0.0
15898,0.0
15899,0.0
15900,4.0
15901,12.0
15902,0.0
15903,0.0
15904,0.0
15905,0.0
15906,13.0
15907,12.0
15908,11.0
15909,7.0
15910,13.0
15911,7.0
15912,5.0
15913,8.0
15914,7.0
15915,0.0
15916,8.0
15917,0.0
15918,7.0
15919,7.0
15920,14.0
15921,8.0
15922,7.0
15923,0.0
15924,14.0
15925,24.0
15926,0.0
15927,0.0
15928,24.0
15929,7.0
15930,7.0
15931,13.0
15932,7.0
15933,7.0
15934,0.0
15935,0.0
15936,14.0
15937,12.0
15938,8.0
15939,11.0
15940,12.0
15941,0.0
15942,12.0
15943,0.0
15944,0.0
15945,7.0
15946,0.0
15947,0.0
15948,0.0
15949,0.0
15950,20.0
15951,11.0
15952,1.0
15953,7.0
15954,0.0
15955,0.0
15956,14.0
15957,20.0
15958,11.0
15959,9.0
15960,0.0
15961,0.0
15962,12.0
15963,14.0
15964,0.0
15965,0.0
15966,7.0
15967,0.0
15968,0.0
15969,0.0
15970,7.0
15971,0.0
15972,7.0
15973,7.0
15974,14.0
15975,14.0
15976,24.0
15977,7.0
15978,0.0
15979,0.0
15980,0.0
15981,1.0
15982,4.0
15983,0.0
15984,12.0
15985,0.0
15986,12.0
15987,20.0
15988,18.0
15989,13.0
15990,0.0
15991,4.0
15992,12.0
15993,14.0
15994,0.0
15995,11.0
15996,0.0
15997,14.0
15998,0.0
15999,0.0
16000,11.0
16001,12.0
16002,7.0
16003,9.0
16004,7.0
16005,0.0
16006,7.0
16007,1.0
16008,8.0
16009,14.0
16010,0.0
16011,0.0
16012,0.0
16013,8.0
16014,4.0
16015,12.0
16016,11.0
16017,12.0
16018,0.0
16019,12.0
16020,0.0
16021,24.0
16022,7.0
16023,17.0
16024,7.0
16025,7.0
16026,7.0
16027,0.0
16028,14.0
16029,24.0
16030,7.0
16031,14.0
16032,17.0
16033,0.0
16034,9.0
16035,12.0
16036,14.0
16037,13.0
16038,0.0
16039,0.0
16040,7.0
16041,0.0
16042,7.0
16043,12.0
16044,8.0
16045,11.0
16046,7.0
16047,8.0
16048,0.0
16049,0.0
16050,0.0
16051,14.0
16052,0.0
16053,14.0
16054,0.0
16055,0.0
16056,24.0
16057,14.0
16058,12.0
16059,7.0
16060,12.0
16061,7.0
16062,7.0
16063,0.0
16064,0.0
16065,0.0
16066,12.0
16067,0.0
16068,14.0
16069,7.0
16070,12.0
16071,0.0
16072,0.0
16073,7.0
16074,12.0
16075,0.0
16076,12.0
16077,0.0
16078,8.0
16079,0.0
16080,7.0
16081,12.0
16082,0.0
16083,0.0
16084,14.0
16085,0.0
16086,0.0
16087,0.0
16088,0.0
16089,0.0
16090,12.0
16091,23.0
16092,0.0
16093,0.0
16094,1.0
16095,0.0
16096,0.0
16097,15.0
16098,0.0
16099,0.0
16100,0.0
16101,0.0
16102,0.0
16103,0.0
16104,0.0
16105,8.0
16106,13.0
16107,1.0
16108,0.0
16109,0.0
16110,0.0
16111,14.0
16112,7.0
16113,12.0
16114,13.0
16115,11.0
16116,0.0
16117,7.0
16118,14.0
16119,0.0
16120,7.0
16121,6.0
16122,11.0
16123,0.0
16124,0.0
16125,8.0
16126,9.0
16127,1.0
16128,8.0
16129,0.0
16130,0.0
16131,0.0
16132,0.0
16133,0.0
16134,0.0
16135,7.0
16136,14.0
16137,0.0
16138,0.0
16139,7.0
16140,0.0
16141,24.0
16142,11.0
16143,0.0
16144,14.0
16145,0.0
16146,0.0
16147,0.0
16148,7.0
16149,4.0
16150,0.0
16151,7.0
16152,0.0
16153,0.0
16154,11.0
16155,8.0
16156,4.0
16157,0.0
16158,12.0
16159,12.0
16160,11.0
16161,0.0
16162,0.0
16163,19.0
16164,0.0
16165,0.0
16166,0.0
16167,0.0
16168,0.0
16169,11.0
16170,0.0
16171,7.0
16172,14.0
16173,14.0
16174,7.0
16175,14.0
16176,14.0
16177,11.0
16178,11.0
16179,12.0
16180,24.0
16181,0.0
16182,14.0
16183,0.0
16184,11.0
16185,0.0
16186,7.0
16187,7.0
16188,22.0
16189,12.0
16190,11.0
16191,0.0
16192,7.0
16193,1.0
16194,19.0
16195,0.0
16196,12.0
16197,14.0
16198,7.0
16199,7.0
16200,9.0
16201,0.0
16202,14.0
16203,13.0
16204,0.0
16205,4.0
16206,0.0
16207,0.0
16208,0.0
16209,0.0
16210,11.0
16211,0.0
16212,0.0
16213,12.0
16214,14.0
16215,0.0
16216,11.0
16217,7.0
16218,0.0
16219,11.0
16220,7.0
16221,0.0
16222,0.0
16223,24.0
16224,7.0
16225,7.0
16226,11.0
16227,0.0
16228,8.0
16229,8.0
16230,7.0
16231,0.0
16232,11.0
16233,7.0
16234,18.0
16235,0.0
16236,12.0
16237,11.0
16238,12.0
16239,0.0
16240,11.0
16241,12.0
16242,12.0
16243,8.0
16244,0.0
16245,14.0
16246,0.0
16247,0.0
16248,7.0
16249,0.0
16250,8.0
16251,0.0
16252,8.0
16253,11.0
16254,0.0
16255,12.0
16256,12.0
16257,0.0
16258,0.0
16259,7.0
16260,15.0
16261,18.0
16262,0.0
16263,0.0
16264,14.0
16265,24.0
16266,16.0
16267,8.0
16268,13.0
16269,8.0
16270,8.0
16271,14.0
16272,14.0
16273,0.0
16274,0.0
16275,12.0
16276,0.0
16277,0.0
16278,0.0
16279,0.0
16280,20.0
16281,0.0
16282,8.0
16283,12.0
16284,11.0
16285,0.0
16286,12.0
16287,11.0
16288,0.0
16289,8.0
16290,12.0
16291,12.0
16292,3.0
16293,0.0
16294,7.0
16295,12.0
16296,14.0
16297,13.0
16298,14.0
16299,14.0
16300,12.0
16301,7.0
16302,0.0
16303,24.0
16304,19.0
16305,0.0
16306,0.0
16307,12.0
16308,0.0
16309,14.0
16310,11.0
16311,14.0
16312,12.0
16313,7.0
16314,14.0
16315,0.0
16316,14.0
16317,0.0
16318,0.0
16319,0.0
16320,0.0
16321,14.0
16322,14.0
16323,7.0
16324,11.0
16325,0.0
16326,14.0
16327,7.0
16328,7.0
16329,7.0
16330,0.0
16331,17.0
16332,0.0
16333,0.0
16334,0.0
16335,12.0
16336,12.0
16337,12.0
16338,11.0
16339,0.0
16340,7.0
16341,0.0
16342,0.0
16343,7.0
16344,0.0
16345,0.0
16346,0.0
16347,12.0
16348,12.0
16349,8.0
16350,14.0
16351,0.0
16352,19.0
16353,8.0
16354,0.0
16355,7.0
16356,12.0
16357,0.0
